	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
469006_2	0.0	0.21	0.0	0.0	70.63	0.0	0.0	0.0	1.77	0.0	1.85	0.0	0.03	1.21	21.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.17	0.13	0.57	0.0	1.9	NNLS
410199_1	0.0	0.72	0.0	0.51	54.07	0.0	0.0	0.0	4.51	0.09	1.03	0.0	0.63	1.53	26.6	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	2.38	0.14	1.29	0.0	6.28	NNLS
262245_1	0.0	0.89	2.15	3.83	57.43	0.0	0.0	0.0	3.93	0.0	1.76	0.0	0.02	0.69	21.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.6	0.14	1.76	0.0	5.57	NNLS
167961_1	0.0	0.7	0.0	0.0	60.44	0.0	0.0	0.0	0.41	0.0	0.38	0.0	0.0	1.89	34.07	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.17	1.39	0.0	0.49	NNLS
166490_1	0.0	0.0	0.0	0.0	66.8	0.0	0.0	0.0	2.24	0.0	0.0	0.0	0.33	1.27	24.53	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.15	0.0	0.37	0.15	0.13	0.0	4.01	NNLS
393370_2	0.0	0.73	0.0	1.02	65.07	0.0	0.0	0.0	2.52	0.0	1.61	0.0	0.04	0.96	23.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	1.17	0.14	1.47	0.0	1.74	NNLS
412304_2	0.79	1.62	4.81	6.83	63.36	0.72	0.0	0.0	5.73	0.0	0.0	0.0	0.0	0.0	7.56	0.0	1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	2.29	0.07	3.44	0.0	1.52	NNLS
178534_1	0.0	1.88	4.87	7.88	58.53	1.06	0.0	0.0	6.35	0.0	0.0	0.0	0.0	0.0	11.09	0.0	1.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.89	0.09	3.53	0.0	1.81	NNLS
159918_2	0.0	0.38	0.0	3.84	35.99	1.81	0.0	0.43	2.6	0.0	2.06	0.48	0.21	0.65	46.24	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.2	0.0	2.42	0.18	0.76	0.0	1.62	nuSVR
166490_1	0.0	0.41	0.0	3.44	30.01	2.03	0.0	0.62	2.52	0.0	3.13	0.76	0.29	0.65	51.02	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.34	0.0	0.45	0.24	0.47	0.0	3.39	nuSVR
167961_1	0.0	0.38	0.0	3.19	36.71	0.82	0.0	0.51	0.94	0.0	2.48	0.41	0.22	0.66	51.47	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.24	0.19	0.63	0.0	0.86	nuSVR
178534_1	0.0	0.15	0.0	3.94	35.52	1.16	0.0	0.08	9.5	0.0	1.22	1.33	0.09	0.28	36.58	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.1	0.0	1.64	0.08	1.32	0.0	6.9	nuSVR
262245_1	0.0	0.01	0.0	3.64	32.95	1.16	0.0	0.35	3.91	0.0	2.08	0.67	0.14	0.44	45.95	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.0	0.14	0.0	0.15	0.13	1.04	0.0	7.03	nuSVR
295748_1	0.0	0.39	0.0	3.43	37.56	1.63	0.0	0.48	1.08	0.0	2.28	0.38	0.0	0.67	50.13	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.03	0.0	0.36	0.19	1.23	0.0	0.04	nuSVR
