large intestine goblet cell	bladder urothelial cell	microglia	innate lymphoid cell	mesenchymal stem cell/tendon cell	myo-medullary thymic epithelial cell	colon endothelial cell	pancreatic ductal cell	taste receptor cell	acinar cell of salivary gland	erythrocyte/platelet	serous cell of epithelium of trachea	stratified squamous epithelial cell	tissue-resident macrophage	luminal cell of prostate epithelium	schwann cell	OPC/astrocytes/oligodendrocytes	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	choroid plexus epithelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	club cell	oligodendrocyte precursor cell	pancreatic stellate cell	pancreatic a cell	basophil/mast cell	neutrophil	cd4-positive, alpha-beta thymocyte	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	basal cell	myometrial cell	basal cell/medullary thymic epithelial cell	type i pneumocyte	central nervous system macrophage	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	leukocyte	endothelial cell of arteriole/endothelial cell of venule	intestinal tuft cell/tuft cell of colon	Bergmann glial cell/astrocyte/ependymal cell	kidney epithelial cell	smooth muscle cell	pulmonary ionocyte/respiratory goblet cell	cardiac endothelial cell	hepatocyte	duct epithelial cell/ionocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	neuro-medullary thymic epithelial cell	epithelial cell of uterus	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	capillary endothelial cell/endothelial cell of artery	ciliated epithelial cell/epithelial cell of uterus	neuron	serous cell of epithelium of bronchus	hematopoietic stem cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	erythroid progenitor cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	cd8-positive, alpha-beta thymocyte/thymocyte	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	mature nk t cell/natural killer cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	pancreatic d cell/type b pancreatic cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	melanocyte	myeloid dendritic cell	mesothelial cell	enterocyte of epithelium proper of duodenum	pulmonary ionocyte	club cell/type i pneumocyte	mucus secreting cell/respiratory goblet cell	tracheal goblet cell	sebum secreting cell	myoepithelial cell	enteroglial cell	intrahepatic cholangiocyte	common myeloid progenitor/hematopoietic stem cell	fast muscle cell/slow muscle cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	medullary thymic epithelial cell	mural cell/pericyte	macrophage	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	gamma-delta t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	langerhans cell	melanocyte/progenitor cell of mammary luminal epithelium	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	oligodendrocyte	basal cell of prostate epithelium	common myeloid progenitor/erythroid progenitor cell	type ii pneumocyte	plasma cell	pancreatic acinar cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	b cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	mesothelial cell/schwann cell	neurons	pancreatic stellate cell/smooth muscle cell	progenitor cell of mammary luminal epithelium	salivary gland cell	luminal epithelial cell of mammary gland	enteroendocrine cell of small intestine	duct epithelial cell/ionocyte/mucus secreting cell	Method	Sample
	0.0	0.39767	0.0	0.32231	0.07743	0.0	0.03015	1.01988	0.0	1.22795	0.0	0.0	0.0	0.0	0.63308	0.0			11.58283	0.0		0.0		0.03336	0.0	0.0	0.0	0.0	0.0		0.01713		2.07633	0.0	0.0			0.1285	0.27467		4.42395	0.0	0.40187	0.0	2.89594	0.29381	25.52666	2.51001			0.0		0.0	10.04952	0.0	4.59601		12.70893	0.0			0.33938		0.0	0.0	0.85996	1.23532	0.0		0.18108	0.0	0.38464	0.13167	0.0	0.4469	0.0	0.00532	0.0	0.0	0.74432	0.0	0.0304	1.07419		0.0				3.54405		0.0	0.35301	0.00033		6.79101	0.0		0.35665		1.38958	0.90421	0.0	0.0		CIBERSORTx	SRR10192222
	0.0	2.22947	0.0	0.67951	0.1494	0.0	0.0	1.55541	0.0	0.76005	0.37168	0.0	0.0	0.0	1.04605	0.42685			15.40443	0.0		0.0		0.58831	1.44838	0.0	0.0	0.0	0.0		0.21269		3.37078	0.0	0.67538			0.31723	1.28372		8.56779	0.0	0.23396	0.23345	0.41748	0.06342	15.88615	0.0			0.0		0.0	0.88007	0.0	12.30102		9.509	0.0			0.0		0.0	1.56341	0.93251	1.17991	0.1122		0.09921	0.0	0.22362	0.08625	0.0	0.63601	4.21388	0.0	0.0	0.0	2.0006	0.0	0.0	0.0		0.0				2.09329		0.0	0.04298	0.0129		4.48946	0.0		1.21963		1.33108	1.10117	0.0	0.05021		CIBERSORTx	SRR10192204
	0.0	0.59724	0.0	0.01865	0.08941	0.0	0.02892	0.06718	0.0	2.21743	0.47498	0.02027	0.0	0.0	1.15493	0.0			8.9839	0.0		0.0		0.0	2.33716	0.0	0.10072	0.0	0.0		0.0		7.21637	0.0	0.33878			0.19233	0.72248		7.33386	0.15167	0.12262	0.00139	0.03224	0.0	13.71307	0.0			0.0		0.00564	3.19833	0.0	9.80947		25.87459	0.0			0.19578		0.00567	1.92314	0.47882	0.70941	0.46654		0.0	0.00528	0.00012	0.12587	0.0	0.11139	1.11199	0.0	0.0	0.0	0.36021	0.0	0.0	0.0		0.04976				0.8822		0.00575	0.0	0.0		5.88256	0.0		1.60138		0.16507	1.11545	0.0	0.0		CIBERSORTx	SRR10192206
	0.0	0.94817	0.0	0.0	0.0	0.0	0.0196	1.22206	0.0	0.95535	0.40315	0.0	0.0	0.0	0.91032	0.0			18.60212	0.0		0.0		1.31669	0.0	0.0	0.0	0.0	0.0		0.14819		5.17666	0.0	0.0			0.42892	0.0		11.83668	0.0	0.33139	0.0	2.12073	0.04454	14.1367	0.0			0.0		0.0	2.15601	0.0	7.95578		11.31062	0.0			0.0		0.0	3.50175	0.89819	1.3653	0.0		0.11044	0.0	0.19851	0.0	0.0	0.70703	0.0	0.0	0.0	0.0	1.80786	0.0	0.1789	0.0		0.28023				2.3695		0.0	0.5334	0.00185		4.96181	0.0		0.8862		0.91059	1.26475	0.0	0.0		CIBERSORTx	SRR10192200
	0.0	2.15341	0.0	0.26928	0.0	2.41748	0.08537	0.29417	0.0	2.49225	0.0	0.0	0.0	0.0	0.15727	0.0			9.81947	0.0		0.0		0.06738	33.25976	0.0	0.0	0.0	0.0		0.11654		0.00161	0.01262	0.0			0.0	0.57183		1.64897	0.0	0.05785	0.0	0.23981	0.4108	21.22182	0.496			0.01799		0.0	0.93201	0.0	1.818		4.45205	0.0			0.0		0.0	7.04819	0.45069	0.39043	0.16498		0.05676	0.0	0.11034	0.04551	0.08004	0.13537	0.0	0.00678	1.27273	0.0	1.04725	0.0	0.0	0.0		1.22407				2.76854		0.0	0.00757	0.00172		1.05393	0.0		0.20792		0.9134	0.0	0.0	0.0		CIBERSORTx	SRR10192407
	0.0	2.60667	0.0	0.0	0.00587	0.0	0.0	0.41801	0.03019	0.59967	0.41355	0.0	0.0	0.0	0.85891	0.0			15.02004	0.00177		0.0		0.34554	7.11794	0.0	0.0	0.73377	0.0		0.0		0.0	0.0	1.26198			0.03093	1.37737		8.96699	0.0	0.48586	0.03043	0.0202	0.0	12.48984	2.94171			0.0		0.0	0.0	0.0	13.27608		14.40728	0.0			0.40474		0.0	0.0	0.86459	0.67108	0.0		0.49409	0.0	0.00747	0.02611	0.0	1.31958	5.26502	0.0	0.0	0.0	1.0944	0.0	0.0	1.87119		0.20638				0.81455		0.0	0.00457	0.01375		0.10081	0.0		1.53643		0.7186	1.14605	0.0	0.0		CIBERSORTx	SRR10192202
	0.0	1.60155	0.0	0.42978	0.0	0.0	0.0	1.32261	0.0	1.51819	0.71789	0.0	0.0	0.0	1.03852	0.23818			16.12284	0.0		0.0		1.57095	0.8459	0.0	0.0	0.0	0.0		0.16966		0.92215	0.0	0.98424			0.19454	0.88135		6.38649	0.0	1.7244	0.29943	1.72973	0.0	21.70049	0.0			0.0		0.0	2.67102	0.02468	8.89605		11.19127	0.0			0.0		0.0	3.65733	0.7674	0.54951	0.25493		0.08156	0.0	0.05617	0.33423	0.0	0.4659	2.3402	0.0	0.0	0.0	1.27039	0.0	0.0	0.0		0.0				1.23382		0.0	0.15214	0.011		2.47947	0.0		0.77012		1.10849	1.28543	0.0	0.0		CIBERSORTx	SRR10192254
	0.0	1.82303	0.0	0.4805	0.10136	0.33687	0.0	0.87538	0.0	2.35755	0.0	0.0	0.0	0.0	0.57233	0.03684			19.2468	0.0		0.0		0.03222	6.67557	0.0	0.0	0.0	0.0		0.35185		1.48234	0.0	0.06944			0.05337	1.32362		4.79702	0.0	0.16831	0.0	0.61026	0.0	14.99708	0.0			0.0		0.0	2.92569	0.0	7.94929		11.89316	0.0			0.0		0.0	4.15588	0.95581	0.75154	0.09634		0.06849	0.0	0.28588	0.0	0.0	1.0274	0.0	0.0	2.85744	0.0	1.27289	0.0	0.05165	0.0		0.46935				2.41446		0.0	0.34338	0.00668		4.14758	0.0		0.52648		1.26998	0.13888	0.0	0.0		CIBERSORTx	SRR10192290
	0.0	1.04503	0.0	0.0	0.1501	0.19876	0.0	1.09539	0.0	2.98046	0.0	0.0	0.0	0.0	0.32689	0.04714			19.78825	0.0		0.0		0.02922	2.86449	0.0	0.0	0.0	0.0		0.18771		1.5682	0.0	0.0			0.0	0.48143		3.52709	0.0	0.232	0.0	2.47428	0.40846	15.99148	0.89167			0.0		0.0	5.99497	0.0	6.53423		17.23044	0.0			0.44006		0.0	0.74121	0.87807	1.79707	0.0		0.0	0.0	0.27033	0.03157	0.0	1.22869	0.0	0.00627	0.0	0.0	0.47013	0.0	0.0	0.0		0.0				3.09462		0.0	0.34478	0.01522		4.39384	0.0		0.45742		0.58757	1.19545	0.0	0.0		CIBERSORTx	SRR10192366
	0.0	1.67211	0.0	0.00678	0.0	0.85905	0.0	1.17588	0.0	1.5905	0.0	0.0	0.0	0.0	0.19107	0.17037			12.95913	0.0		0.0		0.12062	8.9381	0.0	0.05855	0.0	0.0		0.54838		0.05887	1.3971	0.0			0.0	1.53447		3.39486	0.0	0.03173	0.04521	0.5476	0.0	25.24693	0.63583			0.06712		0.0	0.0	0.0	6.53449		8.34603	0.0			0.0		0.0	13.54315	0.79275	0.75809	0.52282		0.0	0.0	0.16088	0.05511	0.12258	0.5383	0.10675	0.0116	0.0	0.0	1.01799	0.0	0.0	0.0		0.37064				3.93174		0.0	0.10147	0.00725		0.4761	0.0		0.62395		0.58114	0.14693	0.0	0.0		CIBERSORTx	SRR10192201
	0.0	0.90038	0.30603	0.0	0.0	1.14497	0.01448	1.5405	0.0	3.27523	0.33786	0.0	0.0	0.0	0.61578	0.08405			14.15849	0.0		0.0		2.30906	5.53412	0.0	0.0	0.0	0.0		0.22541		1.37207	0.0	0.21978			0.0	1.00898		6.84811	0.0	0.19519	0.24899	2.41286	0.0	19.97961	1.12854			0.0		0.0	0.0	0.0	5.87145		9.23253	0.0			1.46372		0.0	7.74898	0.68865	0.59576	0.04822		0.09353	0.0	0.16837	0.67907	0.0	0.33332	2.59233	0.00823	0.0	0.0	0.92066	0.0	0.00951	0.0		0.22184				2.54833		0.0	0.30673	0.00459		0.0	0.0		0.59329		1.281	0.72939	0.0	0.0		CIBERSORTx	SRR10192393
	0.0	2.40593	0.0	0.03016	0.0583	0.0	0.0	0.06661	0.0	1.84794	0.0	0.0	0.0	0.0	0.71085	0.0			2.11154	0.17325		0.0		0.02274	3.00689	0.02689	0.01134	0.0	0.0		0.12741		1.87867	0.0	0.0			1.57104	1.59499		8.64652	0.05269	0.22555	0.05653	2.77795	0.00918	27.35325	0.0			0.00614		0.00087	8.1382	0.0	3.63888		17.79744	0.0			0.81598		0.01804	1.59319	0.09461	0.32409	0.0		0.0	0.11988	0.0	0.0	0.0	0.02543	0.0	0.0	0.0	0.0	0.50721	1.06216	0.0	3.10261		0.03023				0.81387		0.00235	0.0	0.00204		5.45979	0.0		0.74848		0.0	0.92031	0.0	0.01196		CIBERSORTx	SRR10192221
	0.0	1.58329	0.0	0.14167	0.0	0.0	0.0	1.49297	0.0	1.22562	0.92544	0.0	0.0	0.0	0.7811	0.15478			16.76421	0.0		0.0		0.51068	1.53765	0.0	0.0	0.0	0.0		0.2493		3.86273	0.40376	0.59471			0.35242	1.67409		9.08029	0.0	0.20751	0.3048	0.76942	0.14225	18.47144	0.0			0.0		0.0	0.0	0.0	11.19256		8.22811	0.0			0.0		0.0	1.68202	1.23496	0.98703	0.4533		0.09126	0.0	0.07199	0.6174	0.0	0.70053	4.73088	0.00811	0.0	0.0	0.96987	0.0	0.0	0.32236		0.0				2.66723		0.0	0.05027	0.00815		1.13289	0.0		1.15297		0.97443	1.49355	0.0	0.0		CIBERSORTx	SRR10192265
	0.0	1.50218	0.0	0.04196	0.0	0.0	0.0	0.24182	0.06156	0.51218	0.0	0.0	0.0	0.0	0.0	0.0			16.54513	0.0		0.0		0.18499	1.89788	0.0	0.49648	0.0	0.0		0.01972		4.62092	0.0	0.0			0.48285	1.58521		7.6911	0.0	0.07792	0.0	1.15117	0.0	27.20589	0.0			0.0		0.0	5.51587	0.0	8.06159		9.62812	0.47756			0.0		0.0	0.68104	0.0	0.80302	0.0		0.0	0.17351	0.03573	0.30894	0.0	0.10658	0.66975	0.00247	0.0	0.32352	0.27711	0.0	0.0	0.0		0.0				1.94464		0.0	0.0	0.00369		5.30449	0.0		0.30404		0.33679	0.72257	0.0	0.0		CIBERSORTx	SRR10192267
	0.0	0.76079	0.0	0.24516	0.02362	0.0	0.0	1.07786	0.0	0.68885	0.0	0.0	0.0	0.0	0.64498	0.0			15.78285	0.0		0.0		0.03813	2.21401	0.0	0.0	0.0	0.0		0.11983		2.77893	0.0	0.0			0.09575	0.77512		6.11323	0.0	0.29715	0.0	2.63625	0.22786	20.65165	1.92669			0.0		0.0	2.2989	0.0	4.66134		8.76849	0.0			0.0		0.0	4.63769	1.29746	1.09666	0.0		0.13158	0.0	0.29428	0.0	0.0	0.63509	0.0	0.00762	0.0	0.0	0.84828	0.0	0.0445	0.0		0.0				2.53262		0.0	0.64234	0.0047		11.86924	0.0		0.47838		1.42801	1.22413	0.0	0.0		CIBERSORTx	SRR10192189
	0.0	1.66468	0.0	0.0	0.07243	0.0	0.0	0.15869	0.14405	3.02627	0.0	0.0	0.0	0.0	0.41067	0.5396			0.0	0.0		0.0		0.0405	20.38478	0.0	0.1166	0.0	0.0		0.02383		0.40899	0.0	0.0			0.05549	0.13727		4.42825	0.0608	0.25867	0.0	2.87935	0.43001	2.15259	0.81427			0.0		0.00118	7.43652	0.0	5.34124		16.85162	0.0			0.40219		0.09536	6.29156	0.51782	0.25224	0.0		0.02838	0.0	0.0	0.0	0.0	0.0218	0.05063	0.0	2.30347	0.0	0.88451	0.0	0.4282	0.94965		0.0				2.17638		0.0	0.0	0.00225		13.77409	0.0		2.28216		0.71274	0.91973	0.0	0.06848		CIBERSORTx	SRR10192372
	0.00131	0.0	0.0	0.7853	0.33913	0.0	0.0	0.99306	0.0	0.9163	1.11517	0.0	0.0	0.0	1.31563	0.0			18.20453	0.0		0.0		0.1392	6.18387	0.0	0.61513	0.41653	0.0		0.25626		6.55935	0.20372	0.0			0.0	0.88		6.1158	0.1181	0.13054	0.91802	2.93851	0.47991	11.64862	0.0			0.0		0.0	1.22651	0.0	10.81291		5.97131	0.08786			0.0		0.04064	0.0	0.56284	1.20335	0.10488		0.68447	0.0	0.0	0.88801	0.0	0.46677	3.43015	0.0	0.0	0.0	1.85358	0.0	0.0	1.3623		0.2811				2.00315		0.01084	0.01403	0.0		0.00028	0.0		4.44764		0.12196	2.67647	0.0	0.47501		CIBERSORTx	SRR10192261
	0.0	1.32261	0.71031	0.0	0.05595	0.0	0.0	1.10732	0.0	1.61427	0.68488	0.0	0.0	0.0	0.31986	0.0			15.44596	0.0		0.0		2.18215	2.95839	0.0	0.0	0.0	0.0		0.0		1.30595	0.0	4.29002			1.03752	0.0		8.73027	0.0	0.14299	0.01226	0.14058	0.70283	15.53773	0.0			0.0		0.02911	1.70295	0.0	21.7565		7.26665	0.0			0.53199		0.0	0.0	1.05267	0.25234	0.0		0.08454	0.0	0.03679	0.64274	0.0	0.60094	2.12106	0.0	0.75218	0.0	1.50323	0.0	0.14252	0.0		0.57129				0.65974		0.0	0.03403	0.01142		0.0	0.0		1.11691		0.33428	0.49426	0.0	0.0		CIBERSORTx	SRR10192361
	0.04271	1.71944	0.0	0.0	0.0108	0.0	0.0	0.0208	0.0	2.58378	0.05466	0.0778	0.0	0.0	0.30035	0.29786			15.06455	0.0		0.0		0.0	2.9277	0.0	0.03717	0.0	0.0		0.08532		3.33571	0.0	0.0			0.06509	1.05624		4.07301	0.02299	0.09025	0.0136	2.48492	0.0	15.43746	0.0			0.00132		5e-05	7.3028	0.0	9.95726		16.62118	0.0			0.4262		0.05516	3.77403	0.27134	0.29922	0.00572		0.0	0.0	0.0	0.06267	0.0	0.40749	0.08872	0.0001	0.0	0.0	0.47107	0.0	0.22018	0.7061		0.0				0.34609		0.00027	0.0	0.00076		6.85773	0.0		0.52716		1.16718	0.56819	0.03369	0.02608		CIBERSORTx	SRR10192186
	0.0	0.99055	0.0	0.60243	0.0	0.0	0.49873	0.38562	0.0	3.71689	0.0	0.0	0.0	0.0	0.18437	0.05697			19.17947	0.02212		0.0		0.03256	0.0	0.0	0.0	0.0	0.0		0.10079		0.88689	0.0	0.0			0.0	3.60361		7.88428	0.0	0.0	0.0	2.91845	0.30873	21.71981	2.63295			0.02442		0.0	0.0	0.0	4.31944		13.50998	0.0			0.0		0.0	0.0	0.47049	0.69551	0.19699		0.0152	0.09617	0.08061	0.05643	0.0	0.24546	0.17511	0.0	0.0	0.0	0.0	0.0	3.82505	0.0		0.24564				1.96968		0.0	0.0	0.0		4.83328	0.0		0.32766		2.78944	0.39822	0.0	0.0		CIBERSORTx	SRR10192195
	0.0	0.8196	0.0	0.13188	0.0	0.12349	0.01098	1.30174	0.0	2.42683	0.0	0.0	0.0	0.0	0.66348	0.0			20.49317	0.0		0.0		0.91088	1.41289	0.0	0.0	0.0	0.0		0.15294		2.81626	0.0	0.0			0.41746	0.33543		6.67523	0.0	0.12369	0.02917	2.5387	0.20457	20.37929	0.3418			0.0		0.00746	3.40267	0.0	6.6106		9.53703	0.0			0.0		0.0	2.58365	0.7606	0.58593	0.0487		0.09614	0.0	0.12776	0.70975	0.0	0.40375	0.0	0.00874	0.0	0.0	1.07125	1.31749	0.05826	0.0		0.36999				2.07488		0.0	0.10276	0.00779		5.20477	0.0		0.47018		1.71443	0.41592	0.0	0.0		CIBERSORTx	SRR10192374
	0.0	1.88514	0.0	0.15669	0.03707	0.0	0.02864	0.02115	0.0	3.86658	0.10109	0.0	0.0	0.0	0.38152	0.04185			6.25777	0.0		0.0		0.0	4.96478	0.0	0.0255	0.88427	0.0		0.0		4.96609	0.0	0.6111			0.25893	1.71499		2.88685	0.46072	0.07437	0.0	1.94811	0.0	10.5878	1.14682			0.0		0.00055	5.57405	0.0	8.62545		20.85623	0.04614			0.04865		0.03125	2.57201	0.41943	0.37657	0.05696		0.0	0.00318	0.0	0.0	0.0	0.4746	0.0	0.0	0.0	0.0	0.16	0.0	0.01181	4.25761		0.0				0.74423		0.00924	0.0	0.0		9.77069	0.0		0.91579		0.12396	1.58167	0.0	0.03213		CIBERSORTx	SRR10192219
	0.0	1.99813	0.0	0.33079	0.02418	1.35942	0.0288	0.50863	0.0	1.34957	0.0	0.0	0.0	0.0	0.08016	0.03371			13.54646	0.0		0.0		0.05421	16.97269	0.0	0.0	0.0	0.0		0.48346		0.0	0.0	0.0			0.0	1.14685		2.29878	0.0	0.05655	0.0	0.25102	0.0	26.70495	1.73719			0.06388		0.00158	0.0	0.0	4.18665		6.74739	0.0			0.02953		0.0	9.43369	0.68955	0.53058	0.0		0.07196	0.0	0.28183	0.0	0.32578	0.41839	0.0	0.0	0.0	0.0	0.94838	0.0	0.04454	0.0		0.59325				2.6946		0.0	0.02421	0.00016		2.5327	0.0		0.39764		1.01813	0.0	0.0	0.0		CIBERSORTx	SRR10192384
	0.0	1.76011	0.0	0.18043	0.05479	0.0	0.0	1.26684	0.0	2.63112	0.59147	0.0	0.0	0.0	0.67643	0.05826			18.84251	0.0		0.0		0.07475	0.08635	0.0	0.0	0.0	0.0		0.11239		3.31492	0.0	0.18127			0.29558	1.48813		6.39187	0.0	0.15622	0.20901	0.76538	0.5474	18.08574	0.0			0.0		0.0	0.0	0.0	9.58214		10.96827	0.0			0.0		0.0	4.24165	0.79132	0.78926	0.27639		0.09357	0.02746	0.21308	0.28611	0.0	0.78543	3.1224	0.00768	0.0	0.0	1.08375	0.0	0.0	0.0		0.0				1.79355		0.0	0.03726	0.00845		5.21583	0.0		0.83782		0.92943	1.13818	0.0	0.0		CIBERSORTx	SRR10192232
	0.0	2.34355	0.0	0.0	0.13589	0.0	0.0	0.47544	0.0	3.17901	0.30643	0.0	0.0	0.0	0.3835	0.69477			13.44491	0.0		0.0		0.08732	1.35971	0.0	0.08827	0.36343	0.0		0.17707		5.62397	0.0	1.1101			0.26056	1.06992		7.39254	0.01286	0.41224	0.05469	1.21933	0.32327	8.181	0.0			0.0		0.00045	3.49344	0.0	8.41733		20.13204	0.0			0.0		0.02145	3.54694	0.87594	0.0887	0.08458		0.0	0.0	0.0	0.0	0.0	0.20717	4.27156	0.0	0.28568	0.0	0.89507	0.0	0.13705	2.10524		0.0				1.844		0.0	0.02998	0.01164		2.76573	0.0		0.66882		0.4139	0.82836	0.0	0.17514		CIBERSORTx	SRR10192263
	0.03689	0.05729	0.0	0.0	0.05401	0.61359	0.0	0.30151	0.0	4.73189	0.38857	0.05372	0.0	0.0	0.50605	0.0			2.37473	0.0		1.04571		0.12214	0.44064	0.0	0.35449	0.87357	0.0		0.24528		2.04268	0.0	0.91846			0.28749	1.79086		12.6432	0.12949	0.03989	0.04165	2.41892	0.0	28.55516	0.29552			0.00716		0.37724	1.60019	0.0	9.15362		15.27225	0.0			0.63407		0.0	0.0	0.20406	0.28571	0.2238		0.0	0.0	0.01766	0.06142	0.0	0.23077	1.045	0.00338	0.0	0.0	0.18897	0.0	0.09982	0.91347		2.50205				0.61806		0.0092	0.01893	0.00689		0.1962	0.0		2.37113		0.42774	0.59806	1.51887	0.05091		CIBERSORTx	SRR10192377
	0.0	1.04842	0.0	0.0	0.10454	0.0	0.0	0.13171	0.0	6.48048	0.46187	0.0	0.0	0.0	0.783	0.40359			13.92456	0.0		0.0		0.0	5.51272	0.0	0.18529	0.0	0.0		1.59186		2.71784	0.0	0.09224			0.04355	0.53829		3.42781	0.18549	0.25768	0.54891	1.18527	0.00452	19.22629	2.21132			0.0		0.01945	0.0	0.0	4.96591		8.05681	0.0			0.61218		0.00716	7.62456	0.07855	0.4054	0.12446		0.0	0.0	0.0	0.0	0.0	0.16837	6.3344	0.0	0.08646	0.0	1.0019	0.0	0.57957	0.0		0.0				0.92023		0.0	0.06081	0.00899		3.33361	0.0		2.67812		0.35177	1.514	0.0	0.0		CIBERSORTx	SRR10192402
	0.0	1.54334	0.0	0.34951	0.10101	0.0	0.0	1.29946	0.0	1.41094	0.38527	0.0	0.0	0.0	0.76819	0.04608			19.27072	0.0		0.0		0.04267	1.05839	0.0	0.0	0.0	0.0		0.31079		3.7913	0.0	0.31872			0.19529	1.22161		6.39809	0.0	0.23516	0.02895	0.65552	0.09896	20.30274	0.0			0.0		0.0	1.30261	0.0	7.37218		12.80008	0.0			0.0		0.0	5.17439	1.01114	0.80139	0.04815		0.0	0.0	0.25567	0.0	0.0	0.82467	1.05872	0.00381	0.0	0.0	1.28456	0.0	0.04939	0.0		0.04354				2.24742		0.0	0.12694	0.00848		3.2658	0.0		0.60878		1.29885	0.58068	0.0	0.0		CIBERSORTx	SRR10192376
	0.0	1.38731	0.0	0.55613	0.06843	0.0	0.0	1.04372	0.0	1.60175	0.0	0.0	0.0	0.0	0.96278	0.11195			19.73581	0.0		0.0		0.03403	0.0	0.0	0.0	0.0	0.0		0.22793		3.24719	0.0	0.18124			0.36574	1.07303		5.73885	0.0	0.14556	0.0	0.81745	0.29597	15.745	0.44556			0.0		0.0	4.0344	0.0	8.10006		9.10426	0.0			0.0		0.0	5.37359	0.89699	0.93608	0.0		0.03859	0.0743	0.26016	0.0	0.0	0.78723	0.0	0.00392	0.0	0.0	1.10723	0.0	0.049	0.0		0.0				1.7235		0.0	0.23145	0.01028		10.30704	0.0		0.84832		1.58728	0.74094	0.0	0.0		CIBERSORTx	SRR10192197
	0.04624	1.45983	0.0	0.72421	0.0	0.53854	0.0	2.28485	0.0	2.82725	0.88882	0.0	0.0	0.0	0.79629	0.38364			14.64569	0.0		0.0		3.35589	1.46356	0.0	0.0	0.0	0.0		0.0		1.53121	0.0	0.0			0.23734	0.0		7.23355	0.0	0.07581	0.24842	0.50077	0.0	20.73683	0.0			0.0		0.00206	0.11899	0.0	10.02675		11.20974	0.0			0.0		0.0	2.8491	0.59943	0.87654	0.68421		0.07906	0.00253	0.2354	0.57439	0.0	0.28917	3.215	0.01008	0.0	0.0	2.20667	0.0	0.0	0.0		0.06696				1.12478		0.0	0.0	0.00865		1.65548	0.0		1.17184		1.99835	0.80052	0.21555	0.0		CIBERSORTx	SRR10192220
	0.0	1.41958	0.0	0.1719	0.02378	0.0	0.0	0.05152	0.0	3.63357	0.3785	0.0	0.0	0.0	0.15177	0.76363			25.9216	0.0		0.0		0.01332	3.46124	0.0	0.03106	0.0	0.0		0.05475		3.03262	0.0	0.0			0.23676	1.17901		4.03459	0.12614	0.2682	0.0	0.03137	0.0	6.77607	0.0			0.0		0.00064	0.0	0.0	12.97275		11.72505	0.0			0.06999		0.0	5.07613	0.14303	0.04759	0.01895		0.0	0.0	0.00102	0.0	0.0	0.50618	5.89039	0.0	0.0	0.0	0.41347	0.19228	0.0	0.0		0.0				0.70139		0.01027	0.0	0.00071		7.19103	0.0		1.73207		0.46887	1.03376	0.04343	0.0		CIBERSORTx	SRR10192471
	0.0	1.77672	0.0	0.77567	0.0682	0.0	0.0	1.11214	0.0	1.46513	0.0	0.0	0.0	0.0	1.02324	0.40714			15.37263	0.0		0.0		0.06385	1.15194	0.0	0.0	0.0	0.0		0.16748		3.75243	0.0	0.43396			0.32846	1.21111		7.14925	0.0	0.16841	0.0421	0.08805	0.06357	16.63403	0.0			0.0		0.0	2.5757	0.0	8.4573		13.51519	0.0			0.0		0.0	3.53966	0.71641	0.76953	0.11774		0.08214	0.0	0.21397	0.0	0.0	0.63728	0.53387	0.0	0.18937	0.0	1.55142	0.0	0.0312	0.0		0.0				2.21264		0.0	0.26022	0.00695		8.34054	0.0		0.94387		1.16016	0.88934	0.0	0.0		CIBERSORTx	SRR10192250
