Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	Sample
0.0	0.054	0.0	13.40165	0.0	0.0	11.18557	4.72718	70.52934	0.56122	0.42699	34.172	52.427	0.0	0.0	0.0	0.0	0.0	0.0	8.306	0.0	0.0	3.46779	0.0	0.00561	0.0	0.0	0.0	7.116583928571429	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_324232_4
0.0	0.11479	0.0	10.62491	10.44	0.0	7.58919	15.48813	75.83338	0.99617	0.0	0.0	40.041	0.0	0.0	0.0	0.0	0.0	0.0	33.625	0.0	0.0	4.43569	0.0	0.0	0.0	0.0	0.0	7.113866428571428	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_943590_4
0.0	0.00611	0.0	20.00184	5.02705	0.0	5.40545	8.339179999999999	69.2925	0.29583	0.0	46.99147	5.08105	0.0	0.0	0.0	0.0	0.0	0.0	33.87334	0.0	0.0	4.28572	0.0	0.02464	0.0	0.0	0.0	7.093720714285715	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_819011_5
0.0	0.30421	1.62998	17.79583	7.374	0.0	5.46414	15.44839	69.51664	0.49862	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.592	0.0	0.0	4.19075	0.0	0.01422	0.0	0.0	0.0	7.101027857142857	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_907604_4
0.0	0.0	0.0	17.696	18.45218	0.0	9.11719	61.157770000000006	57.0311	0.49324	9.4222	5.59506	5.41605	0.0	0.0	0.0	0.0	0.0	0.0	8.63609	0.0	0.0	5.49565	0.0	0.00178	0.0	0.0	0.0	7.089796785714285	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_26990_5
0.0	0.17015	0.0	12.16858	0.0	0.0	10.63714	17.02848	70.26204	0.64667	0.99173	17.73582	52.17048	0.0	0.0	0.0	0.0	0.0	0.0	12.68687	0.0	0.0	4.74371	0.0	0.00162	0.0	0.0	0.0	7.115831785714286	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_280766_4
0.0	0.0	0.0	16.35214	7.764	0.0	7.40011	42.12021	65.24616	0.8927	4.92225	13.451	36.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65184	0.0	0.0	0.0	0.0	0.0	7.104657499999999	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_901300_4
0.0	0.08896	0.0	13.87465	5.386	0.0	5.91891	5.48739	75.80448	0.78476	0.0	5.458	16.728	0.0	0.0	0.0	0.0	0.0	0.0	66.54	0.0	0.0	3.12646	0.0	0.00117	0.0	0.0	0.0	7.114242142857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_321015_5
0.0	0.13466	0.0	13.41218	12.405	0.0	7.10567	8.31367	74.37386	0.81448	0.0	9.008	25.895	0.0	0.0	0.0	0.0	0.0	0.0	43.936	0.0	0.0	3.71682	0.0	0.0	0.0	0.0	0.0	7.111262142857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_345207_5
0.0	0.0	9.14557	0.0	3.3242099999999994	38.01281	0.0	4.5555	0.0	0.0	5.14207	4.59566	4.9863	10.44786	0.46701	1.7562	7.46754	0.20823	1.40632	76.84353	1e-05	17.23472	0.0	0.2301	0.0	0.0619	0.88205	1.84282	6.736086071428572	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_713526_5
0.0	0.0	0.0	19.25543	35.938	0.0	6.80999	4.10302	68.96739	0.09034	0.0	48.544	5.297	0.0	0.0	0.0	0.0	0.0	0.0	5.201	0.0	0.0	3.94425	0.0	0.01563	0.0	0.0	0.0	7.077358928571428	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_188241_5
0.0	0.0	0.0	14.90599	13.88514	0.0	6.1254	4.54073	74.61442	0.74932	0.0	5.12605	11.99012	0.0	0.0	0.0	0.0	0.0	0.0	63.98264	0.0	0.0	3.12956	0.0	0.0	0.0	0.0	0.0	7.108906071428572	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_764934_5
0.0	0.0	0.0	18.41032	27.415	0.0	7.78981	24.89718	67.54881	0.6629	0.0	8.551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.336	0.0	0.0	4.78469	0.0	0.00265	0.0	0.0	0.0	7.085655714285714	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_268095_4
0.0	0.01771	0.0	19.78709	39.504	0.0	7.18093	6.21719	67.72215	0.27041	0.0	48.17	5.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0836	0.0	0.01331	0.0	0.0	0.0	7.076799642857142	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_382913_4
0.0	0.05843	0.0	16.34873	5.69106	0.0	5.47255	12.707	73.11584	0.74223	0.0	6.54407	5.95906	0.0	0.0	0.0	0.0	0.0	0.0	68.60169	0.0	0.0	3.76028	0.0	0.00481	0.0	0.0	0.0	7.1073482142857145	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_696612_5
0.0	0.19528	0.0	13.34686	20.96721	0.0	7.19709	8.5446	74.19665	0.72157	0.0	18.25118	35.18035	0.0	0.0	0.0	0.0	0.0	0.0	16.58317	0.0	0.0	3.86907	0.0	0.0	0.0	0.0	0.0	7.109036785714286	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_343027_5
0.0	0.0	0.0	18.07579	13.87914	0.0	8.63815	60.35585	57.41088	0.57354	8.96952	8.99309	7.73008	0.0	0.0	0.0	0.0	0.0	0.0	8.28708	0.0	0.0	5.57395	0.0	0.00341	0.0	0.0	0.0	7.088945714285713	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_711219_5
0.0	0.0	0.0	20.01986	27.953	0.0	8.55504	28.59181	64.81844	0.46077	0.0	23.863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.66	0.0	0.0	5.20319	0.0	0.01051	0.0	0.0	0.0	7.076272142857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_319635_4
