pancreatic stellate cell	tissue-resident macrophage	hepatocyte	intrahepatic cholangiocyte	endothelial cell of arteriole/endothelial cell of venule	colon endothelial cell	myeloid dendritic cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	Bergmann glial cell/astrocyte/ependymal cell	mesenchymal stem cell/tendon cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	duct epithelial cell/ionocyte	OPC/astrocytes/oligodendrocytes	capillary endothelial cell/endothelial cell of artery	neuron	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	oligodendrocyte precursor cell	acinar cell of salivary gland	neutrophil	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	progenitor cell of mammary luminal epithelium	pulmonary ionocyte	fast muscle cell/slow muscle cell	duct epithelial cell/ionocyte/mucus secreting cell	bladder urothelial cell	neurons	luminal epithelial cell of mammary gland	enteroendocrine cell of small intestine	erythrocyte/platelet	pancreatic stellate cell/smooth muscle cell	central nervous system macrophage	enterocyte of epithelium proper of duodenum	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	basal cell/medullary thymic epithelial cell	intestinal tuft cell/tuft cell of colon	cd8-positive, alpha-beta thymocyte/thymocyte	type ii pneumocyte	myometrial cell	cd4-positive, alpha-beta thymocyte	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	mesothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	plasma cell	club cell/type i pneumocyte	melanocyte/progenitor cell of mammary luminal epithelium	gamma-delta t cell	pancreatic d cell/type b pancreatic cell	epithelial cell of uterus	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	tracheal goblet cell	medullary thymic epithelial cell	melanocyte	basal cell	large intestine goblet cell	mural cell/pericyte	macrophage	sebum secreting cell	pancreatic a cell	pulmonary ionocyte/respiratory goblet cell	pancreatic ductal cell	myoepithelial cell	mucus secreting cell/respiratory goblet cell	basophil/mast cell	neuro-medullary thymic epithelial cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	common myeloid progenitor/erythroid progenitor cell	oligodendrocyte	pancreatic acinar cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	kidney epithelial cell	erythroid progenitor cell	serous cell of epithelium of bronchus	choroid plexus epithelial cell	langerhans cell	common myeloid progenitor/hematopoietic stem cell	enteroglial cell	mesothelial cell/schwann cell	innate lymphoid cell	schwann cell	type i pneumocyte	stratified squamous epithelial cell	mature nk t cell/natural killer cell	microglia	myo-medullary thymic epithelial cell	smooth muscle cell	basal cell of prostate epithelium	leukocyte	club cell	ciliated epithelial cell/epithelial cell of uterus	cardiac endothelial cell	luminal cell of prostate epithelium	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	b cell	taste receptor cell	hematopoietic stem cell	Method	Sample
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0		0.0	0.0	0.0		0.0	0.0		0.0	29.40244		0.0		0.0	0.0	0.0		0.0	1.71333	7.10457	0.0	6.13771			0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.54272	0.0	0.0		0.0	0.0	0.0	1.52312	1.109	0.0		0.0			0.0	0.0	0.0	0.0	0.0		13.1592	0.0	0.0		0.0	5.70549	4.47125	0.0	0.0	8.32961	0.0	1.27276	0.0	0.0	0.0		13.5288	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_212
0.0	0.0	0.0	0.0	0.0	0.0	6.60702	0.0			0.0		8.97678	0.0		0.0	0.0	0.0		0.0	0.0		0.0	15.8231		0.0		0.0	0.0	0.0		0.0	1.99067	1.99622	0.0	9.31266			0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.21397	0.0	0.0	3.56174	0.0		0.0			0.0	0.0	0.0	0.0	0.0		5.27679	0.0	0.0		0.0	0.0	9.64477	0.0	0.0	13.65198	0.0	11.85881	0.0	0.0	0.0		10.0855	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_203
0.0	0.0	0.0	0.0	0.0	0.0	12.48326	0.0			0.0		10.00937	0.0		0.0	0.0	0.0		0.0	0.0		0.0	15.18611		0.0		0.0	0.0	0.0		0.0	3.02607	0.0	0.0	9.5957			0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2.79738	0.0	0.0	2.51543	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	9.37601	0.0	0.0	13.88358	0.0	12.62615	0.0	0.0	0.0		8.50094	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_221
0.0	0.0	0.0	0.0	0.0	0.0	9.07729	0.0			0.0		14.97627	0.0		0.0	0.0	0.0		0.0	0.0		0.0	30.45366		0.0		0.0	0.0	0.87087		0.0	6.09092	0.0	0.0	5.11468			0.0	0.0		0.0	4.60456	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.86753	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	5.49145	0.0	0.0	8.5719	0.0	7.46855	0.0	0.0	0.0		5.41231	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_209
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0		0.0	0.0	0.0		0.0	0.0		0.0	32.51099		0.0		0.0	0.0	0.0		0.0	0.23531	2.30646	0.0	21.15638			0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.03326	0.0	0.0		0.0	0.0	0.0	1.9153	3.91429	0.0		0.0			0.0	0.0	0.0	0.0	0.0		3.61063	0.0	1.90802		0.0	2.21276	3.29104	0.0	4.44393	8.30733	0.0	0.77213	0.0	0.0	0.0		7.38217	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_252
0.0	0.0	0.0	0.0	0.0	0.0	11.46517	0.0			0.0		17.56379	0.0		0.0	0.0	0.0		0.0	0.0		0.0	23.17833		0.0		0.0	0.45594	1.22646		0.0	4.64954	0.03791	0.0	7.50084			0.0	0.0		0.0	7.62308	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.40985	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	5.15309	0.0	0.0	8.7814	0.0	8.03707	0.0	0.0	0.0		3.91754	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_320
0.0	0.0	0.0	0.0	0.0	0.0	6.74836	0.0			0.0		9.50908	0.0		0.0	0.0	0.0		0.0	0.0		0.0	13.04254		0.0		3.19037	0.0	1.01208		0.0	3.85934	8.92675	0.0	23.96003			0.0	0.0		0.0	8.06236	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.36754	0.0	0.0	1.02154	0.0		0.0			0.0	0.0	1.29471	0.0	0.0		0.0	0.0	0.0		0.0	0.0	3.21853	0.0	0.0	7.8255	0.0	4.51041	0.0	0.0	0.0		3.45086	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_315
0.0	0.0	0.0	0.0	0.0	0.0	12.69246	0.0			0.0		7.59384	0.0		0.0	0.0	0.0		0.0	0.0		0.0	14.71369		0.0		2.47614	2.20669	1.58773		0.0	4.54675	0.0	0.0	23.30657			0.0	0.0		0.0	13.81491	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.17499	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	2.05607	1.52755		0.0	0.0	0.0		0.0	0.0	3.50032	0.0	0.0	5.45988	0.0	3.20908	0.0	0.0	0.0		1.13331	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_289
0.0	0.0	0.0	0.0	0.0	0.0	0.9668	0.0			0.0		3.24249	0.0		0.0	0.0	0.0		0.0	0.0		0.0	12.85275		0.0		0.0	0.0	0.0		0.0	3.23836	11.21503	0.0	17.09004			0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.4702	0.0	0.04207		0.0	0.0	0.0	2.50939	3.69025	0.0		0.0			0.0	0.0	0.0	0.0	0.0		5.83934	0.0	0.0		0.0	1.2097	4.84808	0.0	0.0	9.10464	0.0	4.83899	0.0	0.0	0.0		12.84187	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_293
0.0	0.0	0.0	0.0	0.0	0.0	10.77251	0.0			0.0		10.90069	0.0		0.0	0.0	0.0		0.0	0.0		0.0	16.99276		0.0		0.0	0.0	0.26698		0.0	3.93313	0.94596	0.0	26.01438			0.0	0.0		0.0	5.35269	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.05072	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	1.05067	5.01932	0.0	0.0	7.4429	0.0	5.93923	0.0	0.0	0.0		5.31807	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_298
0.0	0.0	0.0	0.0	0.0	0.0	9.57627	0.0			0.0		12.68675	0.0		0.0	0.0	0.0		0.0	0.0		0.0	14.18717		0.0		0.0	0.0	0.0		0.0	4.46697	4.66201	0.0	18.65057			0.0	0.0		0.0	5.78688	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0543	0.0	0.0	0.72157	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.85983	5.92149	0.0	0.0	9.17963	0.0	7.03526	0.0	0.0	0.0		6.2113	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_319
0.0	0.0	0.0	0.0	0.0	0.0	13.37303	0.0			0.0		7.5423	0.0		0.0	0.0	0.0		0.0	0.0		0.0	14.18583		0.0		0.0	0.0	0.0		0.0	2.77566	5.55061	0.0	10.66533			0.0	0.0		0.0	2.00394	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.03488	0.0	0.0	2.63314	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.05784	0.0	0.0		0.0	0.0	8.2828	0.0	0.0	13.27164	0.0	9.13558	0.0	0.0	0.0		9.48742	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_301
0.0	0.0	0.0	0.0	0.0	0.0	1.93091	0.0			0.0		10.65488	0.0		0.0	0.0	0.0		0.0	0.0		0.0	16.82019		0.0		0.0	0.0	0.0		0.0	2.93504	10.29327	0.0	8.35264			0.0	0.0		0.0	2.12283	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1.24617	3.22215	0.0		0.0			0.0	0.0	0.0	0.0	0.0		8.00914	0.0	0.0		0.0	3.90902	5.3248	0.0	0.0	10.23824	0.0	5.33251	0.0	0.0	0.0		9.6082	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_308
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0		10.47421	0.0		0.0	0.0	0.0		0.0	0.0		0.0	18.19058		0.0		0.0	0.0	0.0		0.0	2.75147	7.48182	0.0	8.99765			0.0	0.0		0.0	0.03851	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.76646	0.0	0.1062		0.0	0.0	0.0	1.40507	1.69103	0.0		0.0			0.0	0.0	0.0	0.0	0.0		8.23242	0.0	0.0		0.0	2.27865	5.70117	0.0	0.0	9.49535	0.0	5.86651	0.0	0.0	0.0		15.52288	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_300
0.0	0.0	0.0	0.0	0.0	0.0	13.5401	0.0			0.0		10.41481	0.0		0.0	0.0	0.0		0.0	0.0		0.0	32.70839		0.0		0.0	1.05715	1.7851		0.0	5.1657	0.0	0.0	6.80358			0.0	0.0		0.0	10.14926	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.10729	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.6149		0.0	0.0	0.0		0.0	0.0	4.2263	0.0	0.0	5.66414	0.0	6.82426	0.0	0.0	0.0		0.939	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_263
0.0	0.0	0.0	0.0	0.0	0.0	0.0187	0.0			0.0		2.20752	0.0		0.0	0.0	0.0		0.0	0.0		0.0	3.61689		0.0		0.0	0.0	0.17878		0.0	1.47612	6.2012	0.0	65.58079			0.0	0.0		0.0	0.20445	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1.3309	1.06196	0.0		0.0			0.0	0.0	0.0	4.84711	0.0		2.1426	0.0	0.0		0.0	0.0	1.83003	0.0	0.0	4.3842	0.0	2.7454	0.0	0.0	0.0		2.17334	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_76
0.0	0.0	0.0	0.0	0.0	0.0	6.90845	0.0			0.0		4.27251	0.0		0.0	0.0	0.0		0.0	0.0		0.0	24.65397		0.0		0.0	0.0	0.41068		0.0	3.02582	0.0	0.0	41.55714			0.0	0.0		0.0	4.81582	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	3.15144	0.0	0.0	4.70372	0.0	4.40769	0.0	0.0	0.0		2.09278	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_304
0.0	0.0	0.0	0.0	0.0	0.0	11.65503	0.0			0.0		12.90007	0.0		0.0	0.0	0.0		0.0	0.0		0.0	13.71437		0.0		0.57995	0.0	0.5579		0.0	4.48729	9.29285	0.0	11.14202			0.0	0.0		0.0	9.87518	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	2.17082	4.59388	0.0	0.0	8.10554	0.0	5.55376	0.0	0.0	0.0		5.37134	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_305
0.0	0.0	0.0	0.0	0.0	0.0	6.62309	0.0			0.0		0.0	0.0		0.0	0.0	0.0		0.0	0.0		0.0	10.37407		0.0		0.0	0.0	0.0		0.0	1.02434	0.8127	0.0	57.47948			0.0	0.0		0.0	0.81743	0.0	1.59784	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.71976	0.0	0.0		0.0	0.12773	0.0	0.0	2.74864	0.0		0.0			0.0	0.0	0.0	0.0	0.0		1.38382	0.0	0.0		0.0	1.40487	4.23692	0.0	0.0	5.80846	0.0	2.81037	0.0	0.0	0.0		1.03047	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_81
0.0	0.0	0.0	0.0	0.0	0.0	10.50809	0.0			0.0		6.36573	0.0		0.0	0.0	0.0		0.0	0.0		0.0	24.37284		0.0		0.0	0.0	0.2368		0.0	2.99949	0.0	0.0	28.59481			0.0	0.0		0.0	4.80573	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0962	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	1.84225	4.00273	0.0	0.0	5.49586	0.0	6.24937	0.0	0.0	0.0		4.43009	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_82
0.0	0.0	0.0	0.0	0.0	0.0	7.94392	0.0			0.0		12.19364	0.0		0.0	0.0	0.0		0.0	0.0		0.0	26.58314		0.0		0.0	0.43643	1.3754		0.0	4.18257	0.0	0.0	22.72209			0.0	0.0		0.0	5.27853	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.76085	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	2.29645	0.0		0.0	0.0	0.0		0.0	0.0	3.49302	0.0	0.0	5.2091	0.0	6.42274	0.0	0.0	0.0		1.10212	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_83
0.0	0.0	0.0	0.0	0.0	0.0	6.66871	0.0			0.0		12.80139	0.0		0.0	0.0	0.0		0.0	0.0		0.0	14.67969		0.0		0.27393	0.0	0.75057		0.0	6.44671	7.07181	0.0	15.22251			0.0	0.0		0.0	3.93927	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.16577	0.0	0.0	1.25805	0.0		0.0			0.0	0.0	0.36311	0.0	0.0		0.0	0.0	0.0		0.0	5.072	4.6984	0.0	0.0	8.20816	0.0	4.11882	0.0	0.0	0.0		8.26111	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_260
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0		0.0	0.0	0.0		0.0	0.0		0.0	51.30627		0.0		0.0	0.0	0.0		0.0	0.44817	4.68358	0.0	3.31485			0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.21363	0.0	0.0		0.0	0.0	0.0	7.26597	1.63345	0.0		0.0			0.0	0.0	0.0	0.0	0.58368		6.76107	0.0	0.0		0.0	0.0	2.28954	0.0	0.0	10.88608	0.0	1.00433	0.0	0.0	0.0		6.60938	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_226
0.0	0.0	0.0	0.0	0.0	0.0	2.19295	0.0			0.0		15.24301	0.0		0.0	0.0	0.0		0.0	0.0		0.0	10.43092		0.0		0.0	0.0	0.0		0.0	2.52778	6.90602	0.0	7.23124			0.0	0.0		0.0	6.1366	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.13203	0.0		0.0			0.0	0.0	0.0	0.0	0.0		9.53199	0.0	0.0		0.0	4.29324	6.35927	0.0	0.0	10.33659	0.0	6.59002	0.0	0.0	0.0		12.08835	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_321
0.0	0.0	0.0	0.0	0.0	0.0	2.92164	0.0			0.0		16.27978	0.0		0.0	0.0	0.0		0.0	0.0		0.0	12.06841		0.0		0.11583	0.0	0.32018		0.0	6.09968	9.80974	0.0	4.1205			0.0	0.0		0.0	1.52731	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.57472	0.0	0.0		0.0	0.91791	0.0	0.0	3.39222	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	1.6961	6.7337	0.0	0.0	13.4154	0.0	5.56166	0.0	0.0	0.0		14.44523	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_307
0.0	0.0	0.0	0.0	0.0	0.0	5.36609	0.0			0.0		15.0205	0.0		0.0	0.0	0.0		0.0	0.0		0.0	15.81956		0.0		2.96236	0.0	0.83295		0.0	4.82575	9.3484	0.0	12.41309			0.0	0.0		0.0	6.66489	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	2.0869	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	2.18929	3.6717	0.0	0.0	8.67471	0.0	4.19514	0.0	0.0	0.0		5.92866	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_313
0.0	0.0	0.0	0.0	5.43328	0.0	0.0	0.0			0.0		11.52542	0.0		0.0	0.07127	0.0		0.0	1.25026		0.0	11.51326		0.61827		1.13933	0.0	0.74722		0.0	6.81998	1.18394	0.0	7.63248			0.0	0.0		0.0	10.28319	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	1.57942		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2.05689	0.0	0.0	1.81823	0.0		0.0			0.0	0.0	1.79264	0.0	0.0		0.0	0.0	0.0		0.0	2.04957	6.81913	0.0	0.0	11.56337	0.0	3.05837	0.0	0.0	0.0		11.04447	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_258
0.0	0.0	0.0	0.0	0.0	0.0	11.92711	0.0			0.0		7.80155	0.0		0.0	0.0	0.0		0.0	0.0		0.0	29.54251		0.0		0.0	0.64413	1.498		0.0	4.66145	0.0	0.0	21.28918			0.0	0.0		0.0	5.35086	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	1.68744		0.0	0.0	0.0		0.0	0.0	3.97652	0.75177	0.0	5.34315	0.0	4.95217	0.0	0.0	0.0		0.57416	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_318
0.0	0.0	0.0	0.0	0.0	0.0	5.81202	0.0			0.0		14.12267	0.0		0.0	0.0	0.0		0.0	0.0		0.0	27.3649		0.0		0.0	1.17339	1.05912		0.0	6.77968	0.0	0.0	5.92168			0.0	0.0		0.0	11.54896	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.14572		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.7723	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	6.93143	0.0	0.0	9.07636	0.0	5.58493	0.0	0.0	0.0		2.70686	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_303
0.0	0.0	0.0	0.0	0.0	0.0	10.42207	0.0			0.0		12.05606	0.0		0.0	0.0	0.0		0.0	0.0		0.0	37.81384		0.0		0.0	0.17812	1.36985		0.0	3.60199	0.0	0.0	8.12928			0.0	0.0		0.0	8.01202	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.6726		0.0	0.0	0.0		0.0	0.0	3.50719	0.0	0.0	5.5887	0.0	5.57225	0.0	0.0	0.0		3.07602	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_95
0.0	0.0	0.0	0.0	0.0	0.0	4.83939	0.0			0.0		17.87743	0.0		0.0	0.0	0.0		0.0	0.0		0.0	32.90143		0.0		0.0	0.37171	1.56158		0.0	6.48113	0.0	0.0	2.68707			0.0	0.0		0.0	7.54465	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.82771	0.0	0.0	0.0	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	4.63804	0.0	0.0	9.54001	0.0	6.51068	0.0	0.0	0.0		4.21918	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_280
0.0	0.0	0.0	0.0	0.0	0.0	10.5933	0.0			0.0		9.14658	0.0		0.0	0.0	0.0		0.0	0.0		0.0	12.96177		0.0		5.69618	1.28631	1.25618		0.0	4.29554	0.94195	0.0	20.28506			0.0	0.0		0.0	17.83717	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.11953	0.0	0.0	0.0	0.0		0.0			0.0	0.0	1.82022	0.0	0.56166		0.0	0.0	0.0		0.0	1.60821	2.73983	0.0	0.0	4.25048	0.0	1.23852	0.0	0.0	0.0		3.36151	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_317
0.0	0.0	0.0	0.0	0.0	0.0	1.04036	0.0			0.0		11.99706	0.0		0.0	0.0	0.0		0.0	0.0		0.0	9.20991		0.0		0.0	0.0	0.0		0.0	4.20447	5.84805	0.0	20.59159			0.0	0.0		0.0	7.71578	0.0	1.16907	0.0		0.0		0.0	0.0			0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.79133	0.0		0.0			0.0	0.0	0.0	0.0	0.0		6.48799	0.0	0.0		0.0	3.70142	4.75215	0.0	1.76178	8.56318	0.0	2.14653	0.0	0.0	0.0		9.01933	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_310
0.0	0.0	0.0	0.0	0.0	0.0	8.13006	0.0			0.0		16.12512	0.0		0.0	0.0	0.0		0.0	0.0		0.0	18.24338		0.0		0.24834	0.80513	0.82521		0.0	6.90353	0.0	0.0	3.30558			0.0	0.0		0.0	12.72061	0.0	0.0	0.0		0.0		0.0	0.0			0.0	0.0	0.53658		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1.00405	0.0	0.0	0.79528	0.0		0.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.59459	6.41232	0.0	0.0	10.49061	0.0	6.71736	0.0	0.0	0.0		6.14225	0.0	0.0	0.0	0.0		NNLS	prevail_cu_cfrna_309
