leukocyte	sebum secreting cell	myometrial cell	cd8-positive, alpha-beta thymocyte/thymocyte	mucus secreting cell/respiratory goblet cell	pancreatic ductal cell	hematopoietic stem cell	acinar cell of salivary gland	bladder urothelial cell	pancreatic d cell/type b pancreatic cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	large intestine goblet cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	basal cell of prostate epithelium	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	schwann cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	pulmonary ionocyte	pancreatic a cell/pancreatic d cell/type b pancreatic cell	tissue-resident macrophage	mural cell/pericyte	erythrocyte/platelet	regular atrial cardiac myocyte/ventricular cardiac muscle cell	smooth muscle cell	intrahepatic cholangiocyte	colon endothelial cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	choroid plexus epithelial cell	luminal epithelial cell of mammary gland	duct epithelial cell/ionocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	common myeloid progenitor/hematopoietic stem cell	myoepithelial cell	endothelial cell of arteriole/endothelial cell of venule	mesenchymal stem cell/tendon cell	type ii pneumocyte	pancreatic acinar cell	myo-medullary thymic epithelial cell	melanocyte	luminal cell of prostate epithelium	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	oligodendrocyte	pancreatic a cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	serous cell of epithelium of trachea	capillary endothelial cell/endothelial cell of artery	cardiac endothelial cell	tracheal goblet cell	melanocyte/progenitor cell of mammary luminal epithelium	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	neutrophil	pancreatic stellate cell/smooth muscle cell	pulmonary ionocyte/respiratory goblet cell	pancreatic stellate cell	macrophage	club cell/type i pneumocyte	enterocyte of epithelium proper of duodenum	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	erythroid progenitor cell	OPC/astrocytes/oligodendrocytes	progenitor cell of mammary luminal epithelium	basophil/mast cell	taste receptor cell	neurons	basal cell/medullary thymic epithelial cell	myeloid dendritic cell	b cell	central nervous system macrophage	Bergmann glial cell/astrocyte/ependymal cell	neuron	neuro-medullary thymic epithelial cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	medullary thymic epithelial cell	duct epithelial cell/ionocyte/mucus secreting cell	langerhans cell	enteroendocrine cell of small intestine	innate lymphoid cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	mesothelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	fast muscle cell/slow muscle cell	type i pneumocyte	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	gamma-delta t cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	hepatocyte	mature nk t cell/natural killer cell	common myeloid progenitor/erythroid progenitor cell	plasma cell	epithelial cell of uterus	salivary gland cell	mesothelial cell/schwann cell	kidney epithelial cell	oligodendrocyte precursor cell	club cell	intestinal tuft cell/tuft cell of colon	stratified squamous epithelial cell	enteroglial cell	basal cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	microglia	serous cell of epithelium of bronchus	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	ciliated epithelial cell/epithelial cell of uterus	cd4-positive, alpha-beta thymocyte	Method	Sample
0.0	0.0	0.0	7.18753	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	44.91	0.0	5.04429	0.0	0.0	0.0		0.0	0.0		0.0	0.98898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	7.98478	0.0			1.15544			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91748		8.92483	0.0				2.79976		0.0		0.0	0.0	0.0		0.0	6.37424	0.0	5.20789		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.50477	0.0	0.0		0.0	NNLS	SRR10192305
0.0	0.0	0.0	6.85797	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		1.38941		0.0		0.0	0.0	54.85303	0.0	2.0864	0.0	0.0	0.0		0.6605	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.01346	0.0	0.0	0.0	11.34922	0.0			2.48283			0.0	0.64219		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47003		1.82811	0.0				0.07652		0.0		0.64337	0.0	0.0		0.0	7.95351	0.0	3.08953		0.0	0.0	0.0	0.29579		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.30813	0.0	0.0		0.0	NNLS	SRR10192466
0.0	0.0	2.1187	6.67152	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		1.65181		0.0		0.0	0.0	33.04234	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	18.47736	0.0			3.99468			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77245		3.70298	0.0				0.0		0.0		0.0	0.0	0.0		0.0	7.81556	0.0	6.43433		0.0	0.0	0.0	5.07353		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	10.24476	0.0	0.0		0.0	NNLS	SRR10192477
0.0	0.0	1.15249	14.42055	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		7.46144		0.0		0.0	0.0	18.13848	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.01715	0.0	0.0	0.0	22.48475	0.0			3.95369			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3063		1.23468	0.0				0.0		0.0		9.10427	0.0	0.0		0.0	8.02345	0.0	5.3354		0.0	0.0	0.0	0.48663		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.88073	0.0	0.0		0.0	NNLS	SRR10192325
0.0	0.0	2.19008	4.54582	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		8.8164		0.0		0.0	0.0	16.74208	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	23.23336	0.0			9.54209			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0				0.0		0.0		12.38668	0.0	0.0		0.0	5.71538	0.0	7.19676		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.63135	0.0	0.0		0.0	NNLS	SRR10192328
0.0	0.0	1.22889	6.04636	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		6.35226		0.0		0.0	0.0	9.84161	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	30.47189	0.0			0.05527			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21867		2.17341	0.0				0.0		0.0		1.94155	0.0	0.0		0.0	16.57229	0.0	7.38614		0.0	0.0	0.0	4.88202		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	12.82963	0.0	0.0		0.0	NNLS	SRR10192419
0.0	0.0	0.0	10.92522	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	49.83358	0.0	4.90946	0.0	0.0	0.0		0.0	0.0		0.0	0.36663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	3.10509	0.0			0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3752		6.63348	0.0				0.1244		0.0		0.0	0.0	0.0		0.0	12.14646	0.0	4.13101		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.44948	0.0	0.0		0.0	NNLS	SRR10192281
0.0	0.0	0.74733	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		6.32698		0.0		0.0	0.0	15.20369	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.10869	0.0	0.0	0.0	30.19426	0.0			8.24327			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0				0.0		0.0		13.87944	0.0	0.0		0.0	0.96014	0.0	7.58428		0.0	0.0	0.0	6.03037		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	10.72154	0.0	0.0		0.0	NNLS	SRR10192337
0.0	0.0	0.0	8.36045	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	55.07535	0.0	4.42797	0.0	0.0	0.0		1.72609	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	2.02694	0.0			0.0			0.0	0.94801		0.0	0.0	0.5891	0.0	0.0	0.0	0.0	1.23753		6.60438	0.0				1.43688		0.0		0.0	0.0	0.0		0.0	9.69039	0.0	2.82451		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	5.0524	0.0	0.0		0.0	NNLS	SRR10192296
0.0	0.0	0.0	4.40236	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	56.77431	0.0	5.14711	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.1936	0.0			0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85219		6.8247	0.0				0.0		0.0		0.0	0.0	0.0		0.0	9.23853	0.0	4.57636		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.99084	0.0	0.0		0.0	NNLS	SRR10192285
0.0	0.0	1.04822	6.80138	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		2.67925		0.0		0.0	0.0	62.23923	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	8.01582	0.0			1.01465			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6349		3.9068	0.0				0.0		0.0		1.02774	0.0	0.0		0.0	4.61643	0.0	3.24594		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.76962	0.0	0.0		0.0	NNLS	SRR10192298
0.0	0.0	0.34501	8.09548	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		1.69747		0.0		0.0	0.0	51.05335	0.0	1.39503	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	10.07595	0.0			0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77012		5.66628	0.0				0.0		0.0		0.0	0.0	0.0		0.0	10.47335	0.0	3.97574		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.45222	0.0	0.0		0.0	NNLS	SRR10192314
0.0	0.0	0.0	5.99951	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	34.66275	0.0	7.68239	0.0	0.0	0.0		0.0	0.0		0.0	0.22628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	6.42962	0.0			3.17441			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54587		11.30331	0.0				3.18457		0.0		0.0	0.0	0.0		0.0	10.29014	0.0	6.36271		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	9.13846	0.0	0.0		0.0	NNLS	SRR10192433
0.0	0.0	0.0	9.51061	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	33.58102	0.0	5.09739	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	11.9016	0.0			0.54538			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22467		8.12974	0.0				0.0		0.0		0.0	0.0	0.0		0.0	13.03486	0.0	6.67884		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	10.29588	0.0	0.0		0.0	NNLS	SRR10192449
0.0	0.0	0.06255	9.44326	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	42.38408	0.0	3.68154	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	11.41926	0.0			0.29506			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12751		6.20802	0.0				0.0		0.0		0.0	0.0	0.0		0.0	12.0548	0.0	5.28294		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.04098	0.0	0.0		0.0	NNLS	SRR10192313
0.0	0.0	1.31807	1.31881	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.38609		0.0		0.0	0.0	27.94299	0.0	6.08412	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.11936	0.0	0.0	0.0	19.70009	0.0			7.13003			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04341		11.32874	0.0				0.0		0.0		0.0	0.0	0.0		0.0	3.41939	0.0	8.61342		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	11.59547	0.0	0.0		0.0	NNLS	SRR10192333
0.0	0.0	0.78988	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	12.09477	0.0	7.51112	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	20.81592	0.0			8.73478			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52892		16.88177	0.0				0.0		0.0		0.0	0.0	0.0		0.0	7.22972	0.0	10.12914		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	15.28399	0.0	0.0		0.0	NNLS	SRR10192329
0.0	0.0	0.0	9.00084	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	39.77639	0.0	5.94826	0.0	0.0	0.0		1.27021	0.0		0.0	0.36797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	6.32278	0.0			1.01121			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71171		7.90654	0.0				1.52185		0.0		0.0	0.0	0.0		0.0	13.46566	0.0	5.0062		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.69038	0.0	0.0		0.0	NNLS	SRR10192492
0.0	0.0	0.0	8.54152	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.70884		0.0		0.0	0.0	47.47342	0.0	4.48581	0.0	0.0	0.0		2.16618	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	3.21915	0.0			0.56983			0.0	1.87382		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03428		5.94481	0.0				0.40378		0.0		0.0	0.0	0.0		0.0	15.95208	0.0	2.90352		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.72295	0.0	0.0		0.0	NNLS	SRR10192321
0.0	0.0	0.0	6.89228	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	54.97918	0.0	4.27917	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.24171	0.0			1.23259			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36219		6.37995	0.0				0.0		0.0		0.0	0.0	0.0		0.0	9.01506	0.0	4.27351		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.34439	0.0	0.0		0.0	NNLS	SRR10192269
0.0	0.0	0.0	7.18594	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	53.18945	0.0	4.13125	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	3.97928	0.0			0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85517		8.45368	0.0				0.0		0.0		0.0	0.0	0.0		0.0	11.82979	0.0	4.02161		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.35383	0.0	0.0		0.0	NNLS	SRR10192283
0.0	0.0	0.0	6.28618	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	46.15067	0.0	3.9188	0.0	0.0	0.0		0.57138	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	10.61199	0.0			4.62911			0.0	2.00176		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09292		5.9913	0.0				0.33626		0.0		1.05789	0.0	0.0		0.0	5.97218	0.0	4.94506		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.4345	0.0	0.0		0.0	NNLS	SRR10192495
0.0	0.0	0.0	8.35543	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		2.90398		0.0		0.0	0.0	53.92106	0.0	2.91455	0.0	0.0	0.0		1.47758	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	4.57023	0.0			0.0			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52427		6.71729	0.0				0.0		0.0		0.33472	0.0	0.0		0.0	11.76938	0.0	2.60436		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.90714	0.0	0.0		0.0	NNLS	SRR10192277
0.0	0.0	0.0	13.05528	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	30.2344	0.0	6.31757	0.0	0.0	0.0		2.6946	0.0		0.0	0.02582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.13653	0.0			0.0			0.0	0.0616		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52978		7.91596	0.0				1.25308		0.0		0.0	0.0	0.0		0.0	20.08177	0.0	4.40366		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	7.28994	0.0	0.0		0.0	NNLS	SRR10192427
0.0	0.0	0.0	8.15526	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	52.90958	0.0	4.17462	0.0	0.0	0.0		1.01007	0.0		0.0	0.40269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	2.26177	0.0			0.0			0.0	2.2981		0.0	0.0	2.32356	0.0	0.0	0.0	0.0	0.85335		5.93728	0.0				0.91554		0.0		0.0	0.0	0.0		0.0	11.10377	0.0	2.91899		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.73539	0.0	0.0		0.0	NNLS	SRR10192295
0.0	0.0	0.0	7.34973	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		10.80411		0.0		0.0	0.0	21.34186	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.01882	0.0	0.0	0.0	18.38821	0.0			7.61271			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0				0.0		0.0		16.82542	0.0	0.0		0.0	9.6749	0.0	3.41748		0.0	0.0	0.0	1.56839		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	2.99837	0.0	0.0		0.0	NNLS	SRR10192332
0.0	0.0	0.0	12.22435	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		1.86105		0.49066		0.0	0.0	25.08121	0.0	3.59275	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	13.67348	0.0			16.02271			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32804		8.80159	0.0				0.0		0.0		0.0	0.0	0.0		0.0	5.61454	0.0	4.61697		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	6.69264	0.0	0.0		0.0	NNLS	SRR10192322
0.0	0.0	0.0	4.71662	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0		0.0	0.0	21.02673	0.0	7.97722	0.0	0.0	0.0		0.0	0.0		0.0	0.09289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	13.19353	0.0			4.614			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67548		21.43572	0.0				0.0		0.0		0.0	0.0	0.0		0.0	5.36292	0.0	8.64281		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	12.26206	0.0	0.0		0.0	NNLS	SRR10192326
0.0	0.0	0.0	5.99991	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		5.82951		0.0		0.0	0.0	17.38176	0.0	5.64799	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	16.62281	0.0			10.13959			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		3.71067	0.0				0.0		0.0		10.69408	0.0	0.0		0.0	8.84541	0.0	6.74826		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.38001	0.0	0.0		0.0	NNLS	SRR10192340
0.0	0.0	0.0	5.63027	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		2.99141		0.0		0.0	0.0	25.25385	0.0	6.34697	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	15.16453	0.0			8.15161			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17958		11.23362	0.0				0.5614		0.0		0.0	0.0	0.0		0.0	9.2475	0.0	6.0041		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	8.23515	0.0	0.0		0.0	NNLS	SRR10192339
0.0	0.0	0.0	7.87153	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		7.32131		0.0		0.0	0.0	28.77214	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	19.70045	0.0			4.06569			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10552		0.0	0.0				0.0		0.0		8.04784	0.0	0.0		0.0	11.1352	0.0	3.58952		0.0	0.0	0.0	4.48199		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.90881	0.0	0.0		0.0	NNLS	SRR10192330
0.0	0.0	1.97207	4.12025	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		3.69384		0.0		0.0	0.0	22.64412	0.0	1.32136	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	21.64306	0.0			7.85625			0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		6.22526	0.0				0.0		0.0		6.1741	0.0	0.0		0.0	6.46678	0.0	7.58047		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	10.30244	0.0	0.0		0.0	NNLS	SRR10192331
0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		9.15857		0.0		0.0	0.0	26.28957	0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	21.5504	0.0			4.87475			0.0	2.02355		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0				0.0		0.0		17.03352	0.0	0.0		0.0	3.87103	0.0	3.66434		0.0	0.0	0.0	4.6044		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	3.89122	0.0	3.03864		0.0	NNLS	SRR10192300
0.0	0.0	0.0	10.69964	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		1.32906		0.0		0.0	0.0	42.25234	0.0	4.17374	0.0	0.0	0.0		2.04871	0.0		0.0	0.25679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	4.28071	0.0			0.0			0.0	6.7853		0.0	0.0	1.4786	0.0	0.0	0.0	0.0	1.02257		6.75073	0.0				0.39519		0.0		0.0	0.0	0.0		0.0	11.59353	0.0	2.7419		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.19119	0.0	0.0		0.0	NNLS	SRR10192309
0.0	0.0	0.86171	4.99024	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0		4.53871		0.0		0.0	0.0	42.78388	0.0	0.55215	0.0	0.0	0.0		0.0	0.0		0.0	0.06336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	13.63107	0.0			0.0			0.0	0.0		0.0	0.0	14.58408	0.0	0.0	0.0	0.23573	1.28695		0.16396	0.0				0.0		0.0		1.61909	0.0	0.0		0.0	8.00559	0.0	1.98537		0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.6981	0.0	0.0		0.0	NNLS	SRR10192341
