Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	GeneRemoval	Sample
0.0	0.01872	1.62905	0.0	21.06105	9.20912	2.6907	23.22741	22.76024	0.73612	0.0	8.551	0.0	10.32363	0.06769	0.0	2.8028	0.0	0.0	5.004829999999998	0.0	2.20223	5.3751	0.0	0.0	0.0	0.02891	0.0	4.131735714285714	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_268095_4
0.01227	0.0189	2.76655	0.0	26.9551	5.29978	10.37368	6.716	35.84187	1.47056	0.0	48.17	1.0426600000000006	17.01954	0.0	0.01972	3.28514	0.0	0.00299	0.00695	0.0	0.0	6.72996	0.0	0.0	0.0	0.04262	0.00551	5.920707142857144	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_382913_4
0.0	0.0	2.78139	0.0	5.69106	7.61177	5.11529	12.20259	12.02562	0.97302	0.0	6.54407	3.63485	6.52323	0.07694	0.0	3.01361	0.0	0.0	16.754130000000004	0.0	1.54288	5.10821	0.0	0.0	0.0	0.02249	0.03224	3.201906785714286	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_696612_5
0.0	0.01101	1.88061	0.0	18.76247	7.54922	5.91659	8.50398	18.48505	4.83263	0.0	18.25118	10.375399999999996	13.97981	0.0	0.02297	2.05372	0.0	0.0	6.274949999999999	0.0	0.0	6.49966	0.74902	0.0	0.0	0.01344	0.17426	4.440570357142858	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_343027_5
0.0	0.00395	0.91005	0.0	13.66839	10.71326	3.01333	49.65968	26.26869	2.31406	0.0	8.99309	2.67863	10.48129	1.59374	0.04187	4.22371	0.0	0.0	1.5176200000000009	0.0	8.29605	5.51366	0.0	0.0	0.0	0.07693	0.03157	5.357127499999998	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_711219_5
0.0	0.01	2.11812	0.0	22.91115	11.50672	3.39759	26.03291	29.39329	0.75401	0.0	23.863	0.0	12.24985	0.11526	0.00755	2.70662	0.0	0.0	3.141939999999998	0.0	2.46763	4.88859	0.0	0.0	0.0	0.04989	0.0	5.2005042857142865	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_319635_4
0.0	0.01778	1.69572	0.0	6.369	9.16927	0.9302	32.122460000000004	19.53966	2.41791	0.0	10.269	5.28791	9.73463	0.72752	0.02869	4.57414	0.0	0.0	4.3621300000000005	0.0	3.64449	5.85493	0.0	0.0	0.0	0.0222	0.05336	4.172178571428572	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_488575_5
0.0	0.009	1.06525	0.0	21.19532	10.58775	2.41253	35.33901	27.33453	0.91222	0.0	11.78388	0.0	10.85675	0.5823	0.03062	2.96612	0.0	0.0	2.3619999999999983	0.0	3.68767	5.45384	0.0	0.0	0.0	0.05763	0.0	4.879872142857144	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_691855_4
0.0	0.01052	1.94802	0.0	15.229	16.52121	5.32714	5.48517	34.40477	1.49631	0.0	66.382	1.4345	16.62936	0.0	0.03765	3.67568	0.0	0.0042	0.4519700000000002	0.0	0.0	8.86478	0.0	0.0	0.0	0.03052	0.03246	6.355902142857142	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_98923_5
0.0	0.00128	1.12886	0.0	20.93994	8.44267	7.83672	32.50364	17.03723	5.23515	0.0	6.954	7.447099999999999	14.06154	0.4382	0.02904	1.71732	0.0	0.0	0.03671	0.0	2.05245	8.90893	0.73056	0.00161	0.0	0.0034	0.18302	4.846048928571427	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_155511_4
0.0	0.02338	3.47412	0.0	8.37208	7.89566	4.2831	0.07241	23.24395	2.76372	0.0	38.15538	7.68296	12.13598	0.0	0.02368	2.06141	0.0	0.00165	7.958210000000001	0.0	0.0	6.07349	0.0	0.0	0.0	0.02827	0.08781	4.440616428571429	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_478538_4
0.0	0.01968	2.39001	0.0	11.64488	9.09893	1.90833	13.91072	24.8544	1.49251	0.0	31.39169	2.668740000000001	12.07042	0.0	0.03284	4.20472	0.0	0.00034	4.41696	0.0	1.34053	6.56938	0.0	0.0	0.0	0.03004	0.02086	4.573785	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_519392_5
0.0	0.02333	2.43689	0.0	11.81472	6.7882	2.82296	6.13102	12.63707	4.72368	0.0	0.0	16.21171	11.69351	0.0	0.0	1.4682	0.0	0.00041	15.388719999999996	0.0008	0.0	6.02252	0.72453	0.00146	0.0	0.01833	0.18427	3.5390117857142855	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_817232_4
0.00425	0.02381	1.81792	0.0	35.65879	4.5311	9.55387	5.32105	16.23359	5.1728	0.0	7.08607	9.322870000000002	14.49932	0.0	0.05328	1.81089	0.0	0.0	3.40912	0.0	0.0	6.07216	0.81572	0.0	0.0	0.00777	0.20569	4.342859642857143	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_53657_5
0.0	0.01069	1.65514	0.0	9.921	9.89311	7.56253	12.23348	13.43326	5.84425	0.0	24.655	12.87455	13.68988	0.0	0.01144	2.31167	0.0	0.00166	3.59515	0.00057	0.0004	7.601	1.03473	0.00147	0.0	0.00953	0.21787	4.5199421428571425	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_701005_5
0.0	0.00255	0.53738	0.0	14.702859999999998	10.1972	2.34077	52.26084	27.07045	1.97424	0.0	5.63906	2.29817	10.57306	1.28655	0.04744	3.43303	0.0	0.0	2.1398699999999997	0.0	9.38323	5.90433	0.0	0.0	0.0	0.00863	0.00221	5.350066785714285	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_643412_5
0.0	0.02136	2.67356	0.0	41.045770000000005	7.57077	8.7654	6.09217	21.4397	2.75961	0.0	8.611	6.311750000000002	13.7513	0.0	0.03957	1.66184	0.0	0.01091	3.2545399999999995	0.0	0.0	6.49866	0.0	0.0	0.0	0.0134	0.10915	4.665373571428572	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_941790_5
0.0	0.0042	0.93528	0.0	12.95178	10.81681	3.37591	51.59217	25.29276	2.20197	0.0	8.662	2.43734	10.47356	1.6726	0.04132	4.34392	0.0	0.0	1.8413099999999991	0.0	8.93278	5.60587	0.0	0.0	0.0	0.07842	0.0266	5.403092857142858	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_804013_5
0.0	0.01503	1.66741	0.0	7.364	9.83718	1.27507	20.66055	19.92968	4.01813	0.0	19.723	7.442490000000003	12.45608	0.27394	0.0247	2.90983	0.0	0.00014	3.719820000000002	0.0	1.76645	4.58596	0.0	0.0	0.0	0.0188	0.13147	4.2078475	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_246884_5
0.0	0.01713	2.19262	0.0	0.0	6.18308	3.82489	11.02854	5.85577	6.66505	0.05561	5.462	21.35167	11.55517	0.20315	0.0	1.78766	0.0	0.0	8.242529999999999	0.00337	0.21259	5.0882	2.17135	0.00475	0.0	0.01169	0.25267	3.2917675	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_402641_4
0.0	0.02271	1.6261	0.0	11.679	9.15616	1.71558	17.91532	17.73985	2.43706	0.0	9.145	6.727200000000001	10.93699	0.0	0.03023	3.06495	0.0	0.0	10.972769999999995	0.0	1.94156	7.67809	0.0	0.0	0.0	0.02644	0.06358	4.031378214285714	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_347954_5
0.0	0.01839	1.74205	0.0	6.932	3.85562	6.90254	9.9129	5.58159	7.91498	0.11323	0.0	26.560300000000005	11.36105	0.0	0.00849	2.31666	0.0	0.00365	4.745369999999999	0.00485	0.02748	4.56651	3.39397	0.00631	0.0	0.00566	0.32753	3.439326071428571	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_899348_4
0.00322	0.00363	3.04711	0.0	40.2906	5.15196	9.4772	4.70314	26.89106	1.08132	0.0	20.78	2.0271900000000005	13.94459	0.0	0.04094	2.32747	0.0	0.01659	1.1226000000000005	0.0	0.0	6.87467	0.0	0.0	0.0	0.04516	0.02184	4.923224642857145	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_314118_5
0.0	0.01817	2.05689	0.0	24.65492	8.633	3.37023	20.77259	20.70629	0.69777	0.0	6.023	0.0	8.90092	0.26039	0.0	2.56069	0.0	0.0	5.054810000000003	0.0	1.94087	7.33254	0.0	0.0	0.0	0.02755	0.0	4.036093928571429	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_512945_4
0.0	0.02729	2.46468	0.0	10.59389	6.1983	2.60432	6.78881	17.01115	2.24052	0.0	11.37489	7.52265	10.54946	0.0	0.0	2.67961	0.0	0.0	14.398229999999998	0.0	0.34698	6.46639	0.0	0.0	0.0	0.02973	0.06005	3.619891071428572	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_702364_5
0.0	0.0	3.15688	0.0	6.416	9.33954	2.57698	6.32765	24.49895	0.44642	0.0	38.801	0.0	10.04321	0.0	0.01634	3.49427	0.0	0.00138	8.485159999999993	0.0	0.21656	6.20259	0.0	0.0	0.0	0.0367	0.0	4.287843928571428	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_653483_4
0.0	0.01466	1.43981	0.0	0.0	9.94923	5.31365	15.429850000000002	7.50979	6.65334	0.05717	18.297	17.42779	13.10649	0.05871	0.0	2.01349	0.0	0.0	3.47359	0.00307	0.31482	6.2729	1.65512	0.00381	0.0	0.00833	0.25385	3.902016785714286	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_89025_4
0.0	0.01853	2.02952	0.0	15.39304	7.22037	2.86851	14.49843	14.62175	4.5167	0.0	0.0	12.313940000000002	12.51853	0.0	0.0089	1.65759	0.0	0.0	9.738410000000002	0.0	0.48899	5.28506	0.52646	0.00012	0.0	0.01576	0.16704	3.710273214285714	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_273793_4
0.0	0.00168	1.38091	0.0	16.887159999999998	9.50642	3.13177	49.25247	26.9074	2.04131	0.0	7.146	2.1211	11.10617	0.90625	0.05188	3.97146	0.0	0.0	1.7726699999999995	0.0	8.43956	6.09072	0.0	0.0	0.0	0.08874	0.00979	5.386195000000001	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_292773_5
0.00414	0.02017	3.06228	0.0	34.850440000000006	1.73838	6.20305	0.09742	20.52209	1.05138	0.0	5.001	2.94652	11.41247	0.0	0.0	1.19423	0.0	0.0	10.149280000000005	0.0	0.0	7.60037	0.0	0.0	0.0	0.02812	0.01728	3.782093571428572	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_786408_4
0.0	0.0083	0.12861	0.0	0.0	13.6805	2.90972	63.05145999999999	20.96641	2.42055	0.0	5.13795	3.3389000000000006	7.87626	2.1126	0.0353	2.00571	0.0	0.0	3.279299999999999	0.0	10.87603	5.1898	0.0	0.0	0.0	0.00714	0.03208	5.109165	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_820182_4
0.0	0.00391	0.42384	0.0	11.32168	11.00429	1.8543	56.51024000000001	23.4396	2.60307	0.0	0.0	3.154100000000001	8.86736	1.75395	0.03899	3.66288	0.0	0.0	2.34751	0.0	9.60395	5.33931	0.0	0.0	0.0	0.00686	0.0362	5.070430000000001	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_210044_4
0.0	0.00148	2.01066	0.0	41.26493000000001	4.65227	7.47102	6.316549999999999	22.49602	2.38924	0.0	6.61393	5.01431	13.97592	0.0	0.04658	1.8231	0.0	0.01257	3.01266	0.0	0.0	7.23845	0.0	0.0	0.0	0.01292	0.09216	4.444456071428571	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_702978_5
0.0	0.02375	2.77072	0.0	26.08119	3.46417	4.47887	5.24318	18.78479	1.15322	0.0	5.235	2.8727400000000003	10.49649	0.0	0.0	2.17208	0.0	0.0	11.069760000000002	0.0	0.0	7.11078	0.0	0.0	0.0	0.03149	0.01551	3.6072764285714287	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_176939_5
0.0	0.01004	0.95713	0.0	12.87151	12.62363	2.43865	43.93862	21.46647	0.92911	0.0	6.832	0.0	8.48739	0.57594	0.00533	4.78121	0.0	0.0	0.1229200000000005	0.0	6.37573	4.81887	0.0	0.0	0.0	0.04972	0.0	4.545866785714286	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_327147_4
0.0	0.01612	1.89694	0.0	7.084	2.35816	7.20008	5.61469	5.76131	7.72431	0.23399	5.243	25.352400000000003	12.19827	0.0	0.0	1.97019	0.0	0.00383	4.39388	0.00385	0.00417	4.35397	3.62472	0.0	0.0	0.0054	0.33266	3.4062835714285717	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_416922_5
0.0	0.00589	1.14557	0.0	14.430310000000002	10.74338	3.28109	50.87251	22.48012	2.92889	0.0	0.0	4.288919999999999	10.55637	1.77122	0.03782	3.52183	0.0	0.0	0.1443700000000003	0.0	7.01151	5.89295	0.0	0.0	0.0	0.00934	0.06139	4.970838571428571	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_107851_4
0.0	0.0	2.36355	0.0	5.09795	3.53561	5.63829	5.2749500000000005	13.65052	0.42099	0.0	5.18295	0.0	6.69072	0.0	0.0	2.96986	0.0	0.0	24.58243	0.0	0.84761	3.99026	0.0	0.0	0.0	0.02759	0.00327	2.867019642857143	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_835904_4
0.0	0.01834	1.24433	0.0	7.311	9.14883	1.26188	26.17918	19.72885	3.14425	0.0	12.958	7.293620000000001	11.81133	0.33489	0.02341	3.48054	0.0	0.0	5.55416	0.0	3.01138	5.98382	0.0	0.0	0.0	0.02105	0.08305	4.235425357142858	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_694655_5
0.0	0.00455	0.93127	0.0	18.67348	11.19901	4.65087	31.428770000000004	32.22161	2.19121	0.0	29.16	2.19349	13.28483	0.44049	0.05977	4.60022	0.0	0.00055	0.7205000000000004	0.0	3.26108	5.77823	0.0	0.0	0.0	2.0888	0.02274	5.818266785714285	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_111665_5
0.0	0.01588	1.89092	0.0	0.0	11.24612	3.53211	15.00513	15.18435	5.07625	0.0	25.503	12.116449999999997	11.02555	0.04506	0.00876	1.67325	0.0	0.0	4.561300000000001	0.00107	0.47958	6.08861	0.7197	0.00108	0.0	0.01428	0.18331	4.084705714285715	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_457641_4
0.0	0.02192	1.83963	0.0	28.61425	6.28577	10.1541	7.666069999999999	16.2656	5.22611	0.0	12.095	10.78923	14.20333	0.0	0.02417	1.62206	0.0	0.0	3.99964	0.0	0.0	6.40503	0.90438	0.00118	0.0	0.00849	0.20242	4.511727857142858	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_488455_5
0.0	0.00113	2.42076	0.0	45.90811	4.57084	7.27104	8.324580000000001	20.87984	1.51158	0.0	0.0	3.4375600000000004	13.16004	0.41638	0.04838	1.56585	0.0	0.01279	1.02327	0.0	0.00496	6.75281	0.0	0.0	0.0	0.01382	0.0633	4.192394285714284	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_293477_4
0.0	0.01212	1.54206	0.0	6.88407	18.01097	4.03297	6.56501	30.02971	2.62893	0.0	65.08136999999999	3.609489999999999	15.47245	0.0	0.03415	2.16734	0.0	0.0044	0.4350300000000002	0.0	0.0	7.67109	0.0	0.0	0.0	0.02697	0.07176	5.867138928571429	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_353737_5
0.0	0.01936	1.04255	0.0	6.162	8.31521	1.08521	24.20713	16.94141	3.63682	0.0	6.454	9.155590000000002	12.20234	0.08261	0.01939	2.6237	0.0	0.0	8.901489999999999	0.0	2.47333	6.30306	0.0	0.0	0.0	0.02067	0.11455	3.920015	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_357871_5
0.0	0.01683	2.15874	0.0	20.90824	6.91563	5.11419	22.49724	15.88398	4.36113	0.0	0.0	9.768150000000002	13.55041	0.13309	0.02744	2.82669	0.0	0.0	4.78116	0.0	1.34935	5.05227	0.40181	0.00022	0.0	0.01268	0.15033	4.139627857142857	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_90771_4
0.0	0.02272	3.00039	0.0	10.413	8.21711	4.40509	0.07188	25.70123	1.97443	0.0	43.087	5.284399999999999	13.43357	0.0	0.0015	2.23088	0.0	0.00197	7.166650000000001	0.0	0.0	6.80696	0.0	0.0	0.0	0.03051	0.05281	4.710789285714285	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_725156_4
0.0	0.01927	2.75823	0.0	13.182	7.07442	4.46799	0.00417	20.85582	3.93987	0.0	30.446	9.77523	12.53653	0.0	0.02709	2.24479	0.0	0.00123	7.64368	0.0	0.0	6.59671	0.36736	0.0	0.0	0.0214	0.13204	4.360493928571429	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_98573_4
0.0	0.00532	2.33778	0.0	31.16031	7.91244	5.60126	24.05665	24.12292	1.43608	0.0	5.03305	2.4964700000000004	10.86874	0.38448	0.05153	1.55697	0.0	0.0	0.8940200000000011	0.0	1.28021	7.99659	0.0	0.0	0.0	0.06069	0.02549	4.545750000000001	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_497249_5
0.0	0.02043	2.62148	0.0	15.995	7.65894	1.99949	10.30205	18.98521	2.94133	0.0	11.092	8.454359999999998	12.36917	0.0	0.0	2.56239	0.0	0.0	10.59894	0.0	0.40198	6.76065	0.0	0.0	0.0	0.02376	0.09753	4.031596785714285	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_737996_5
0.0	0.01731	1.92824	0.0	20.82436	2.7371	8.71557	5.03795	9.61162	7.0791	0.07476	5.654	18.895650000000003	13.87794	0.0	0.01598	1.34887	0.0	0.0015	3.65044	0.00188	0.0	5.90824	2.45234	0.0	0.0	0.00503	0.28691	3.8615996428571435	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_126362_5
0.0	0.00141	1.24941	0.0	18.83136	10.51388	2.94245	46.95947	26.74467	1.95847	0.0	5.25395	2.23688	10.51769	0.9515	0.05649	3.64225	0.0	0.0	1.2389600000000005	0.0	6.89	6.55706	0.0	0.0	0.0	0.01046	0.00693	5.234403214285714	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-2_290930_5
0.00519	0.0	0.0	0.0	0.0	11.24055	5.16954	18.43959	9.06715	1.34127	0.0	0.0	0.0	13.814040000000006	2.69173	0.01612	1.28655	0.0	0.0	5.197230000000001	0.02441	1.41441	5.10253	0.0	0.00649	0.0	0.02233	0.01239	2.6732685714285718	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_874074_4
0.0	0.0	1.37535	0.0	14.243	8.32155	9.53944	0.0	29.46722	0.69519	0.0	31.351	0.66758	8.07959	0.04211	0.04717	2.94881	0.25147	0.00077	2.96476	0.00722	0.0	25.1577	0.32465	44.36808	0.0	0.01966	0.05184	6.425862857142855	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_743411_4
0.03079	0.00572	0.16906	0.0	13.50229	8.77216	21.428	6.98548	15.14687	1.797	0.0	5.92694	4.074059999999999	5.41762	1.403	0.02213	4.03009	0.0	0.0	2.7992	0.00856	0.01597	17.72478	0.0	5.785279999999999	0.0	0.30193	0.08794	4.1226739285714284	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_307327_8
0.0	0.0	1.90004	0.0	7.01661	10.27405	11.70045	15.80937	22.01224	0.91478	0.0	6.273	4.50526	5.2015400000000005	0.70241	0.00167	2.94482	0.26501	0.0003	5.967409999999999	0.40709	1.16943	18.6522	0.59876	49.18035	0.0	0.02347	0.04893	5.913185357142858	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_358256_7
0.0	0.0	0.0	0.0	6.589	14.86397	14.37478	43.44832	18.4429	1.65621	0.0	9.186	0.17657	8.8476	1.59162	0.03648	4.50005	0.0	0.0	1.58553	0.15216	8.23244	13.34877	0.0	0.0	0.0	0.07372	0.09008	5.257007142857144	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_606050_4
0.00679	0.00223	0.0	0.0	3.75589	10.59024	8.228869999999999	4.75753	11.84748	1.33865	0.0	5.00105	4.62891	10.825359999999996	2.06703	0.01609	2.05051	0.0	0.0	0.8941400000000002	0.00526	0.00794	13.06231	0.0	4.71655	0.0	0.00776	0.02452	2.994111071428571	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_996230_8
0.01715	0.00079	0.0	0.0	7.3241	8.98462	14.781169999999996	4.77106	15.10396	1.48554	0.0	19.5958	4.236459999999999	0.0299499999999994	1.00955	0.02339	4.10278	0.0	0.0	3.094040000000001	0.00513	0.00643	21.56735	0.0	4.78329	0.0	0.01595	0.06241	3.964318571428571	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_399855_8
0.0	0.0	0.4218	0.0	6.881	11.39142	0.9919700000000002	0.0	23.95166	0.7282	0.0	51.32164	0.55292	2.8546200000000006	0.0	0.06793	5.27412	0.0	0.0	0.21815	0.0	0.0	11.70141	0.0	0.00803	0.0	0.0327	0.0077	4.157331071428572	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_994620_4
0.0	0.00338	0.0	0.0	0.0	14.59147	11.21622	31.36614	12.11604	1.95234	0.0	0.0	8.202100000000002	0.4454600000000006	3.02954	0.03354	1.84496	0.0	0.0	3.0479	0.05011	3.99468	9.58377	0.0	0.0	0.0	0.04268	0.04861	3.6274621428571434	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_165686_4
0.0	0.0	1.1902	0.0	7.80363	8.97337	2.50102	6.60778	11.37931	0.82379	0.0	5.742	0.17851	0.6575400000000009	0.84201	0.0	2.37991	0.00674	0.0	1.8643599999999976	0.17428	0.00105	6.64471	0.0	13.77092	0.0	0.0154	0.02086	2.5563353571428573	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_473387_7
0.08476	0.15824	1.4048	0.0	20.0209	2.71502	6.728899999999999	0.0	14.38622	2.2591	0.0	14.415	16.16609	12.17536	0.04518	0.03745	3.35584	0.0	0.0	0.04247	0.00023	0.0	20.7151	0.0	0.0	0.0	0.01125	0.02463	4.098090714285715	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_721775_4
0.0	0.0	1.1711	0.0	6.08306	11.33651	7.70605	7.01319	22.40082	1.16499	0.0	5.57606	7.51497	4.59657	1.03952	0.0006	2.5996	0.26688	0.0	3.9678	0.00903	0.00697	18.81129	1.15778	50.10938	0.0	0.0146	0.04658	5.4497625	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_694300_8
0.01371	0.0	0.0	0.0	6.181	8.15229	31.267709999999997	13.82623	15.55756	1.90737	0.0	10.537	0.17167	9.98074	2.45995	0.02226	5.47349	0.0	0.0	0.72527	0.01937	0.75639	16.43185	0.0	0.0	0.0	0.03199	0.12174	4.415628214285714	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_174982_4
0.0664	0.00681	0.02544	0.0	12.81092	2.85255	22.24846	0.0	13.09505	1.71216	0.0	0.0	4.2924	2.2624700000000004	1.62732	0.00354	2.79596	0.0	0.0	2.6924200000000003	0.0	0.0	17.15722	0.0	4.95663	0.0	0.00799	0.06946	3.167257142857143	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_461485_6
0.0	0.0	0.37316	0.0	9.82091	10.87655	4.546209999999999	6.23509	18.56832	1.01571	0.0	15.506	0.24949	3.1010600000000004	1.33609	0.0	4.96971	0.10102	0.0	3.485510000000001	0.0074	0.0074	19.55439	0.0	27.93969	0.0	0.3446	0.0575	4.574850357142858	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_460023_7
0.0	0.0	1.24358	0.0	5.0	8.87229	1.90529	7.41475	7.78596	1.05295	0.0	5.0	4.61041	2.9896900000000004	0.43624	0.0	1.33018	0.00283	0.0	4.756119999999996	0.02255	0.00155	5.9026	0.0	4.79429	0.0	0.01648	0.0134	2.255398571428572	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_616643_8
0.04239	0.00324	0.0	0.0	14.57196	9.26306	8.29204	4.69368	11.85361	1.19142	0.0	5.066	3.74697	10.53774	1.68087	0.03413	4.15087	0.0	0.0	0.90018	0.0067	0.00851	5.97343	0.0	4.74765	0.0	0.00594	0.0	3.0989425	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_961571_7
0.0094	0.0	0.90289	0.0	9.66398	9.7493	2.2024600000000003	10.65812	19.25936	1.85399	0.0	8.321	15.523739999999998	4.48522	1.53494	0.04436	4.86704	0.05563	0.0	2.36835	0.01477	0.24691	20.66455	0.0	24.13883	0.0	0.01832	0.03756	4.8793114285714285	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_350499_7
0.06485	0.0	0.03034	0.0	6.49963	3.34202	27.447070000000004	0.0	14.34753	1.93405	0.0	8.452	4.83347	2.73893	2.1148	0.00423	4.21963	0.0	0.0	1.7270400000000006	0.0	0.0	22.6969	0.0	6.02215	0.0	0.01221	0.08665	3.8061964285714285	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_854085_7
0.0	0.0	1.09507	0.0	5.01205	7.98867	1.2299099999999994	4.70221	7.77398	1.08215	0.0	5.13205	4.6518	2.82789	0.23517	0.0	1.38553	0.00322	0.0	5.087719999999997	0.00914	0.0	5.74547	0.0	4.81601	0.0	0.01456	0.01108	2.1001314285714283	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_865998_8
0.01686	0.18274	1.65307	0.0	16.46697	12.4591	5.39885	10.3124	17.38574	2.56965	0.0	6.614	23.36211	7.597389999999999	0.38787	0.03288	4.54873	0.0	0.0	2.45093	0.01556	0.01994	17.25535	0.0	15.23988	0.0	0.01822	0.01936	5.143128571428574	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_797907_7
0.00073	0.0	0.93031	0.0	0.0	9.80392	14.02655	11.73673	6.31611	1.52244	0.0	0.0	8.163689999999999	4.81285	1.37463	0.0	2.21101	0.0	0.0	2.286290000000001	0.01184	0.43461	8.71564	0.0	0.01622	0.0	0.01918	0.04451	2.586687857142858	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_661626_4
0.0	0.0	0.24252	0.0	5.00105	12.98828	13.31493	6.92728	18.72404	1.49791	0.0	38.13538	4.20542	5.25923	0.32275	0.02417	3.53687	0.0	0.0	4.23683	0.00887	0.01053	25.45534	0.0	4.82496	0.0	0.02783	0.07384	5.1720725	CIBERSORTx	2Median_300_500	top_0	T00_v2_FFPE-3_15338_8
